"";"Animal";"Time";"HP2.mean";"HP2.sd";"VO2.mean";"VO2.sd";"VCO2.mean";"VCO2.sd";"RER.mean";"RER.sd"
"188";6249;37;0,677178346666667;0,0786661055596351;118,888888888889;13,1951169419263;102,777777777778;13,7638818813751;0,863111111111111;0,0203128311938812
"189";6250;37;0,577929196;0,0548531612504904;102,888888888889;9,73966688912465;83,8888888888889;8,0691456246068;0,817555555555556;0,0223165359717358
"190";6256;37;0,567118702666667;0,0623993370659665;98,6666666666667;10,5830052442584;88,3333333333333;10,2225241501304;0,895111111111111;0,0102401714395371
"191";6247;38;0,6623584215;0,044417735970335;116,5;7,57816411992848;100;7,19126454208755;0,858125;0,0157065727824828
"192";6248;38;0,549830763;0,0536988186409359;95,875;9,64272486681762;85,25;7,77817459305202;0,889;0,0146969384566991
"193";6249;38;0,696473817;0,0738662809625267;122,5;12,5242621681735;105,5;12,5014284898052;0,8575;0,0180396388940736
"194";6250;38;0,6739631145;0,0912968999280219;118,75;15,9620084665343;101,25;14,1295030748734;0,852125;0,00795410945001747
"195";6256;38;0,646477602;0,0604183763100344;112;10,5288718701076;101,875;9,55342122712367;0,910625;0,0106494466657059
"196";6247;39;0,751321873333333;0,0682316277499842;131,555555555556;11,8333333333333;115,111111111111;10,5764413254701;0,873666666666667;0,00919238815542513
"197";6248;39;0,643847444;0,0355313636794173;112,222222222222;5,99536858286832;99,6666666666667;6,06217782649107;0,889333333333333;0,0117366945943055
"198";6249;39;0,659448989333333;0,0386993730311995;115,111111111111;6,82723304942135;101,777777777778;6,03692342542494;0,884666666666667;0,011629703349613
"199";6250;39;0,706732526666667;0,0694269510870812;126;11,8638105177047;102,333333333333;11,4891252930761;0,811555555555556;0,021529695255107
"200";6256;39;0,568342273333333;0,0684253363270138;99;11,842719282327;88,4444444444444;10,7832174130812;0,891444444444444;0,0110917887546499
"201";6247;40;0,657417597;0,052134100825753;115,5;8,99205998963212;99,625;8,41660773199546;0,862125;0,0102600125313207
"202";6248;40;0,6283383105;0,0383822678337458;110,125;6,53425042154252;95,875;6,37937524930369;0,870375;0,0145104642044482
"203";6249;40;0,626402805;0,044004111457753;110,25;7,5922893215984;94,5;6,90755280213519;0,856;0,00889622712968016
"204";6250;40;0,5794875945;0,0542319659026895;103,5;9,33503385868831;83,5;8,76682056718072;0,806;0,0217321355205997
"205";6256;40;0,659743623;0,036091061026137;115,125;5,98659216201385;101,875;6,59951296904335;0,88525;0,0115727512471569
"206";6247;41;0,671530128;0,0483298700311504;118,222222222222;8,33333333333333;101,111111111111;7,97565740933693;0,855111111111111;0,015695894721586
