"";"Animal No._NA";"VO2(3)_[ml/h]";"VCO2(3)_[ml/h]";"RER_NA";"Datetime";"LightC_[%]";"Box_NA"
"4071";235;60;56;0,93;"01/03/2023 18:06";0;7
"4072";235;63;57;0,902;"01/03/2023 18:21";0;7
"4073";235;62;57;0,917;"01/03/2023 18:36";0;7
"4074";235;85;78;0,924;"01/03/2023 18:51";0;7
"4075";235;98;98;0,997;"01/03/2023 19:06";0;7
"4076";235;92;95;1,025;"01/03/2023 19:21";0;7
"4077";235;108;110;1,016;"01/03/2023 19:36";0;7
"4078";235;100;104;1,038;"01/03/2023 20:06";0;7
"4079";235;107;110;1,026;"01/03/2023 20:21";0;7
"4080";235;110;111;1,015;"01/03/2023 20:36";0;7
"4081";235;107;110;1,028;"01/03/2023 20:51";0;7
"4082";235;101;102;1,012;"01/03/2023 21:06";0;7
"4083";235;95;99;1,046;"01/03/2023 21:21";0;7
"4084";235;108;109;1,012;"01/03/2023 21:36";0;7
"4085";235;108;110;1,022;"01/03/2023 21:51";0;7
"4086";235;113;114;1,012;"01/03/2023 22:06";0;7
"4087";235;95;97;1,013;"01/03/2023 22:21";0;7
"4088";235;72;70;0,98;"01/03/2023 22:36";0;7
"4089";235;72;68;0,948;"01/03/2023 22:51";0;7
"4090";235;65;59;0,909;"01/03/2023 23:06";0;7
"4091";235;66;58;0,879;"01/03/2023 23:21";0;7
"4092";235;85;76;0,894;"01/03/2023 23:36";0;7
"4093";235;97;92;0,951;"01/03/2023 23:51";0;7
"4094";235;99;105;1,06;"02/03/2023 00:21";0;7
"4095";235;108;108;1,004;"02/03/2023 00:36";0;7
"4096";235;101;100;0,987;"02/03/2023 00:51";0;7
"4097";235;109;106;0,971;"02/03/2023 01:06";0;7
"4098";235;100;101;1,015;"02/03/2023 01:21";0;7
"4099";235;99;96;0,967;"02/03/2023 01:36";0;7
"4100";235;96;93;0,959;"02/03/2023 01:51";0;7
"4101";235;101;100;0,99;"02/03/2023 02:06";0;7
"4102";235;89;89;0,995;"02/03/2023 02:21";0;7
"4103";235;72;69;0,969;"02/03/2023 02:36";0;7
"4104";235;64;63;0,983;"02/03/2023 02:51";0;7
"4105";235;65;59;0,911;"02/03/2023 03:06";0;7
"4106";235;67;62;0,925;"02/03/2023 03:21";0;7
"4107";235;86;73;0,842;"02/03/2023 03:36";0;7
"4108";235;65;60;0,921;"02/03/2023 03:51";0;7
"4109";235;68;59;0,879;"02/03/2023 04:06";0;7
"4110";235;62;58;0,932;"02/03/2023 04:36";0;7
"4111";235;63;56;0,882;"02/03/2023 04:51";0;7
"4112";235;64;54;0,84;"02/03/2023 05:06";0;7
"4113";235;58;51;0,886;"02/03/2023 05:21";0;7
"4114";235;78;68;0,869;"02/03/2023 05:36";0;7
"4115";235;101;86;0,852;"02/03/2023 05:51";0;7
"4116";235;95;87;0,912;"02/03/2023 06:06";99;7
"4117";235;112;106;0,942;"02/03/2023 06:21";99;7
"4118";235;84;80;0,955;"02/03/2023 06:36";99;7
"4119";235;74;71;0,958;"02/03/2023 06:51";99;7
"4120";235;68;61;0,891;"02/03/2023 07:06";99;7
"4121";235;66;58;0,887;"02/03/2023 07:21";99;7
"4122";235;63;55;0,865;"02/03/2023 07:36";99;7
"4123";235;63;55;0,862;"02/03/2023 07:51";99;7
"4124";235;76;63;0,83;"02/03/2023 08:06";99;7
"4125";235;109;92;0,842;"02/03/2023 08:21";99;7
"4126";235;63;56;0,888;"02/03/2023 08:51";99;7
"4127";235;63;54;0,859;"02/03/2023 09:06";99;7
"4128";235;60;54;0,888;"02/03/2023 09:21";99;7
"4129";235;92;77;0,844;"02/03/2023 09:36";99;7
"4130";235;93;83;0,893;"02/03/2023 09:51";99;7
"4131";235;97;93;0,954;"02/03/2023 10:06";99;7
"4132";235;97;88;0,904;"02/03/2023 10:21";99;7
"4133";235;86;76;0,889;"02/03/2023 10:36";99;7
"4134";235;72;67;0,924;"02/03/2023 10:51";99;7
"4135";235;71;60;0,846;"02/03/2023 11:06";99;7
"4136";235;66;56;0,843;"02/03/2023 11:21";99;7
"4137";235;67;55;0,826;"02/03/2023 11:36";99;7
"4138";235;69;57;0,829;"02/03/2023 11:51";99;7
"4139";235;61;51;0,835;"02/03/2023 12:06";99;7
"4140";235;61;53;0,876;"02/03/2023 12:21";99;7
"4141";235;61;51;0,834;"02/03/2023 12:36";99;7
"4142";235;72;67;0,924;"02/03/2023 13:06";99;7
"4143";235;66;57;0,865;"02/03/2023 13:21";99;7
"4144";235;60;53;0,885;"02/03/2023 13:36";99;7
"4145";235;61;52;0,846;"02/03/2023 13:51";99;7
"4146";235;62;49;0,802;"02/03/2023 14:06";99;7
"4147";235;61;50;0,817;"02/03/2023 14:21";99;7
"4148";235;81;70;0,863;"02/03/2023 14:36";99;7
"4149";235;98;90;0,921;"02/03/2023 14:51";99;7
"4150";235;84;81;0,964;"02/03/2023 15:06";99;7
"4151";235;83;86;1,032;"02/03/2023 15:21";99;7
"4152";235;72;70;0,982;"02/03/2023 15:36";99;7
"4153";235;68;62;0,916;"02/03/2023 15:51";99;7
"4154";235;65;59;0,913;"02/03/2023 16:06";99;7
"4155";235;60;57;0,962;"02/03/2023 16:21";99;7
"4156";235;60;56;0,931;"02/03/2023 16:36";99;7
"4157";235;60;55;0,903;"02/03/2023 16:51";99;7
"4158";235;60;55;0,923;"02/03/2023 17:21";99;7
"4159";235;95;85;0,891;"02/03/2023 17:36";99;7
"4160";235;91;88;0,966;"02/03/2023 17:51";99;7
"4161";235;82;89;1,073;"02/03/2023 18:06";0;7
"4162";235;103;105;1,013;"02/03/2023 18:21";0;7
"4163";235;91;90;0,991;"02/03/2023 18:36";0;7
"4164";235;117;111;0,949;"02/03/2023 18:51";0;7
"4165";235;109;107;0,979;"02/03/2023 19:06";0;7
"4166";235;119;116;0,976;"02/03/2023 19:21";0;7
"4167";235;113;110;0,976;"02/03/2023 19:36";0;7
"4168";235;108;110;1,016;"02/03/2023 19:51";0;7
"4169";235;117;109;0,937;"02/03/2023 20:06";0;7
"4170";235;108;109;1,009;"02/03/2023 20:21";0;7
"4171";235;103;102;0,993;"02/03/2023 20:36";0;7
"4172";235;103;105;1,021;"02/03/2023 20:51";0;7
"4173";235;116;115;0,992;"02/03/2023 21:06";0;7
"4174";235;108;110;1,025;"02/03/2023 21:36";0;7
"4175";235;115;118;1,025;"02/03/2023 21:51";0;7
"4176";235;103;105;1,018;"02/03/2023 22:06";0;7
"4177";235;102;106;1,034;"02/03/2023 22:21";0;7
"4178";235;93;97;1,049;"02/03/2023 22:36";0;7
"4179";235;107;111;1,041;"02/03/2023 22:51";0;7
"4180";235;106;113;1,062;"02/03/2023 23:06";0;7
"4181";235;103;106;1,029;"02/03/2023 23:21";0;7
"4182";235;115;120;1,04;"02/03/2023 23:36";0;7
"4183";235;97;103;1,061;"02/03/2023 23:51";0;7
"4184";235;114;121;1,062;"03/03/2023 00:06";0;7
"4185";235;102;106;1,039;"03/03/2023 00:21";0;7
"4186";235;96;94;0,976;"03/03/2023 00:36";0;7
"4187";235;91;91;0,994;"03/03/2023 00:51";0;7
"4188";235;70;76;1,076;"03/03/2023 01:06";0;7
"4189";235;65;70;1,072;"03/03/2023 01:21";0;7
"4190";235;71;73;1,031;"03/03/2023 01:51";0;7
"4191";235;65;61;0,941;"03/03/2023 02:06";0;7
"4192";235;65;58;0,896;"03/03/2023 02:21";0;7
"4193";235;63;57;0,912;"03/03/2023 02:36";0;7
"4194";235;86;74;0,851;"03/03/2023 02:51";0;7
"4195";235;106;89;0,843;"03/03/2023 03:06";0;7
"4196";235;112;96;0,855;"03/03/2023 03:21";0;7
"4197";235;111;97;0,874;"03/03/2023 03:36";0;7
"4198";235;92;87;0,95;"03/03/2023 03:51";0;7
"4199";235;78;72;0,924;"03/03/2023 04:06";0;7
"4200";235;74;63;0,854;"03/03/2023 04:21";0;7
"4201";235;69;58;0,836;"03/03/2023 04:36";0;7
"4202";235;71;59;0,821;"03/03/2023 04:51";0;7
"4203";235;107;90;0,834;"03/03/2023 05:06";0;7
"4204";235;108;86;0,799;"03/03/2023 05:21";0;7
"4205";235;99;85;0,86;"03/03/2023 05:36";0;7
"4206";235;74;60;0,808;"03/03/2023 06:06";99;7
"4207";235;70;55;0,788;"03/03/2023 06:21";99;7
"4208";235;71;50;0,714;"03/03/2023 06:36";99;7
"4209";235;69;54;0,773;"03/03/2023 06:51";99;7
"4210";235;70;51;0,733;"03/03/2023 07:06";99;7
"4211";235;70;52;0,738;"03/03/2023 07:21";99;7
"4212";235;70;54;0,776;"03/03/2023 07:36";99;7
"4213";235;101;79;0,784;"03/03/2023 07:51";99;7
"4214";235;94;82;0,871;"03/03/2023 08:06";99;7
"4215";235;113;93;0,825;"03/03/2023 08:21";99;7
"4216";235;94;83;0,882;"03/03/2023 08:36";99;7
"4217";235;84;79;0,937;"03/03/2023 08:51";99;7
"4218";235;73;66;0,909;"03/03/2023 09:06";99;7
"4219";235;68;59;0,868;"03/03/2023 09:21";99;7
"4220";235;74;60;0,814;"03/03/2023 09:36";99;7
"4221";235;69;55;0,79;"03/03/2023 09:51";99;7
"4222";235;66;55;0,837;"03/03/2023 10:21";99;7
"4223";235;67;53;0,794;"03/03/2023 10:36";99;7
"4224";235;77;62;0,805;"03/03/2023 10:51";99;7
"4225";235;105;85;0,814;"03/03/2023 11:06";99;7
"4226";235;85;77;0,904;"03/03/2023 11:21";99;7
"4227";235;76;75;0,987;"03/03/2023 11:36";99;7
"4228";235;70;63;0,897;"03/03/2023 11:51";99;7
"4229";235;66;56;0,857;"03/03/2023 12:06";99;7
"4230";235;66;56;0,852;"03/03/2023 12:21";99;7
"4231";235;66;56;0,841;"03/03/2023 12:36";99;7
"4232";235;61;52;0,846;"03/03/2023 12:51";99;7
"4233";235;96;81;0,845;"03/03/2023 13:06";99;7
"4234";235;95;88;0,927;"03/03/2023 13:21";99;7
"4235";235;89;85;0,948;"03/03/2023 13:36";99;7
"4236";235;77;72;0,927;"03/03/2023 13:51";99;7
"4237";235;71;59;0,822;"03/03/2023 14:06";99;7
"4238";235;64;53;0,841;"03/03/2023 14:36";99;7
"4239";235;74;61;0,82;"03/03/2023 14:51";99;7
"4240";235;86;77;0,898;"03/03/2023 15:06";99;7
"4241";235;84;82;0,976;"03/03/2023 15:21";99;7
"4242";235;73;66;0,903;"03/03/2023 15:36";99;7
"4243";235;68;59;0,873;"03/03/2023 15:51";99;7
"4244";235;69;56;0,822;"03/03/2023 16:06";99;7
"4245";235;75;57;0,762;"03/03/2023 16:21";99;7
"4246";235;76;56;0,742;"03/03/2023 16:36";99;7
"4247";235;64;51;0,793;"03/03/2023 16:51";99;7
"4248";235;70;53;0,758;"03/03/2023 17:06";99;7
"4249";235;100;79;0,784;"03/03/2023 17:21";99;7
"4250";235;80;70;0,868;"03/03/2023 17:36";99;7
"4251";235;72;66;0,915;"03/03/2023 17:51";99;7
"4252";235;68;59;0,868;"03/03/2023 18:06";0;7
"4253";235;106;93;0,874;"03/03/2023 18:21";0;7
"4254";235;102;99;0,972;"03/03/2023 18:51";0;7
"4255";235;113;113;0,994;"03/03/2023 19:06";0;7
"4256";235;105;106;1,011;"03/03/2023 19:21";0;7
"4257";235;112;117;1,038;"03/03/2023 19:36";0;7
"4258";235;105;108;1,029;"03/03/2023 19:51";0;7
"4259";235;125;127;1,021;"03/03/2023 20:06";0;7
"4260";235;111;110;0,992;"03/03/2023 20:21";0;7
"4261";235;131;129;0,985;"03/03/2023 20:36";0;7
"4262";235;131;130;0,996;"03/03/2023 20:51";0;7
"4263";235;114;111;0,972;"03/03/2023 21:06";0;7
"4264";235;112;114;1,012;"03/03/2023 21:21";0;7
"4265";235;130;128;0,982;"03/03/2023 21:36";0;7
"4266";235;118;118;0,998;"03/03/2023 21:51";0;7
"4267";235;118;119;1,014;"03/03/2023 22:06";0;7
"4268";235;136;134;0,982;"03/03/2023 22:21";0;7
"4269";235;129;125;0,972;"03/03/2023 22:36";0;7
"4270";235;111;112;1,013;"03/03/2023 23:06";0;7
"4271";235;97;102;1,05;"03/03/2023 23:21";0;7
"4272";235;116;115;0,992;"03/03/2023 23:36";0;7
"4273";235;113;115;1,02;"03/03/2023 23:51";0;7
"4274";235;103;105;1,02;"04/03/2023 00:06";0;7
"4275";235;103;106;1,03;"04/03/2023 00:21";0;7
"4276";235;125;116;0,933;"04/03/2023 00:36";0;7
"4277";235;104;102;0,98;"04/03/2023 00:51";0;7
"4278";235;99;96;0,963;"04/03/2023 01:06";0;7
"4279";235;92;89;0,974;"04/03/2023 01:21";0;7
"4280";235;79;76;0,968;"04/03/2023 01:36";0;7
"4281";235;79;78;0,99;"04/03/2023 01:51";0;7
"4282";235;116;105;0,91;"04/03/2023 02:06";0;7
"4283";235;107;97;0,9;"04/03/2023 02:21";0;7
"4284";235;106;92;0,866;"04/03/2023 02:36";0;7
"4285";235;102;87;0,855;"04/03/2023 02:51";0;7
"4286";235;93;84;0,91;"04/03/2023 03:21";0;7
"4287";235;111;99;0,889;"04/03/2023 03:36";0;7
"4288";235;92;86;0,936;"04/03/2023 03:51";0;7
"4289";235;78;71;0,915;"04/03/2023 04:06";0;7
"4290";235;89;75;0,841;"04/03/2023 04:21";0;7
"4291";235;99;84;0,848;"04/03/2023 04:36";0;7
"4292";235;93;80;0,859;"04/03/2023 04:51";0;7
"4293";235;82;67;0,821;"04/03/2023 05:06";0;7
"4294";235;74;62;0,833;"04/03/2023 05:21";0;7
"4295";235;68;59;0,859;"04/03/2023 05:36";0;7
"4296";235;84;69;0,819;"04/03/2023 05:51";0;7
"4297";235;108;88;0,811;"04/03/2023 06:06";99;7
"4298";235;88;77;0,88;"04/03/2023 06:21";99;7
"4299";235;73;66;0,896;"04/03/2023 06:36";99;7
"4300";235;68;60;0,883;"04/03/2023 06:51";99;7
"4301";235;68;59;0,873;"04/03/2023 07:06";99;7
"4302";235;64;50;0,777;"04/03/2023 07:36";99;7
"4303";235;59;48;0,81;"04/03/2023 07:51";99;7
"4304";235;65;49;0,749;"04/03/2023 08:06";99;7
"4305";235;94;77;0,82;"04/03/2023 08:21";99;7
"4306";235;89;76;0,856;"04/03/2023 08:36";99;7
"4307";235;77;63;0,817;"04/03/2023 08:51";99;7
"4308";235;63;54;0,857;"04/03/2023 09:06";99;7
"4309";235;64;52;0,804;"04/03/2023 09:21";99;7
"4310";235;65;49;0,759;"04/03/2023 09:36";99;7
"4311";235;61;50;0,815;"04/03/2023 09:51";99;7
"4312";235;56;47;0,829;"04/03/2023 10:06";99;7
"4313";235;57;42;0,737;"04/03/2023 10:21";99;7
"4314";235;58;50;0,865;"04/03/2023 10:36";99;7
"4315";235;89;73;0,821;"04/03/2023 10:51";99;7
"4316";235;89;75;0,836;"04/03/2023 11:06";99;7
"4317";235;84;70;0,837;"04/03/2023 11:21";99;7
"4318";235;67;63;0,941;"04/03/2023 11:51";99;7
"4319";235;60;55;0,918;"04/03/2023 12:06";99;7
"4320";235;51;44;0,868;"04/03/2023 12:21";99;7
"4321";235;45;40;0,88;"04/03/2023 12:36";99;7
"4322";235;49;40;0,819;"04/03/2023 12:51";99;7
"4323";235;45;40;0,884;"04/03/2023 13:06";99;7
"4324";235;43;39;0,925;"04/03/2023 13:21";99;7
"4325";235;43;39;0,908;"04/03/2023 13:36";99;7
"4326";235;56;46;0,828;"04/03/2023 13:51";99;7
"4327";235;76;64;0,838;"04/03/2023 14:06";99;7
"4328";235;60;53;0,884;"04/03/2023 14:21";99;7
"4329";235;42;40;0,949;"04/03/2023 14:36";99;7
"4330";235;40;37;0,927;"04/03/2023 14:51";99;7
"4331";235;38;34;0,896;"04/03/2023 15:06";99;7
"4332";235;38;32;0,833;"04/03/2023 15:21";99;7
"4333";235;39;30;0,763;"04/03/2023 15:36";99;7
"4334";235;43;39;0,917;"04/03/2023 16:06";99;7
"4335";235;35;33;0,955;"04/03/2023 16:21";99;7
"4336";235;32;30;0,938;"04/03/2023 16:36";99;7
"4337";235;32;31;0,955;"04/03/2023 16:51";99;7
"4338";235;32;32;0,986;"04/03/2023 17:06";99;7
"4339";235;43;39;0,921;"04/03/2023 17:21";99;7
"4340";235;68;59;0,87;"04/03/2023 17:36";99;7
"4341";235;75;66;0,879;"04/03/2023 17:51";99;7
"4342";235;66;65;0,973;"04/03/2023 18:06";0;7
"4343";235;71;70;0,974;"04/03/2023 18:21";0;7
"4344";235;55;51;0,944;"04/03/2023 18:36";0;7
"4345";235;42;43;1,025;"04/03/2023 18:51";0;7
"4346";235;42;42;0,995;"04/03/2023 19:06";0;7
"4347";235;67;64;0,962;"04/03/2023 19:21";0;7
"4348";235;78;80;1,027;"04/03/2023 19:36";0;7
"4349";235;84;82;0,978;"04/03/2023 19:51";0;7
"4350";235;93;95;1,021;"04/03/2023 20:21";0;7
"4351";235;98;101;1,034;"04/03/2023 20:36";0;7
"4352";235;96;97;1,006;"04/03/2023 20:51";0;7
"4353";235;86;85;0,982;"04/03/2023 21:06";0;7
"4354";235;86;87;1,007;"04/03/2023 21:21";0;7
"4355";235;98;100;1,022;"04/03/2023 21:36";0;7
"4356";235;91;92;1,013;"04/03/2023 21:51";0;7
"4357";235;104;102;0,988;"04/03/2023 22:06";0;7
"4358";235;90;93;1,038;"04/03/2023 22:21";0;7
"4359";235;98;100;1,022;"04/03/2023 22:36";0;7
"4360";235;93;95;1,022;"04/03/2023 22:51";0;7
"4361";235;91;93;1,026;"04/03/2023 23:06";0;7
"4362";235;103;104;1,008;"04/03/2023 23:21";0;7
"4363";235;103;100;0,969;"04/03/2023 23:36";0;7
"4364";235;86;87;1,01;"04/03/2023 23:51";0;7
"4365";235;84;82;0,98;"05/03/2023 00:06";0;7
"4366";235;80;83;1,026;"05/03/2023 00:36";0;7
"4367";235;91;91;0,999;"05/03/2023 00:51";0;7
"4368";235;78;79;1,013;"05/03/2023 01:06";0;7
"4369";235;79;78;0,998;"05/03/2023 01:21";0;7
"4370";235;85;89;1,042;"05/03/2023 01:36";0;7
"4371";235;86;86;0,996;"05/03/2023 01:51";0;7
"4372";235;80;74;0,929;"05/03/2023 02:06";0;7
"4373";235;67;65;0,964;"05/03/2023 02:21";0;7
"4374";235;49;50;1,02;"05/03/2023 02:36";0;7
"4375";235;41;44;1,055;"05/03/2023 02:51";0;7
"4376";235;42;42;0,999;"05/03/2023 03:06";0;7
"4377";235;42;39;0,918;"05/03/2023 03:21";0;7
"4378";235;42;40;0,951;"05/03/2023 03:36";0;7
"4379";235;50;47;0,939;"05/03/2023 03:51";0;7
"4380";235;42;42;1,012;"05/03/2023 04:06";0;7
"4381";235;67;64;0,959;"05/03/2023 04:21";0;7
"4382";235;87;83;0,946;"05/03/2023 04:51";0;7
"4383";235;75;69;0,926;"05/03/2023 05:06";0;7
"4384";235;90;84;0,933;"05/03/2023 05:21";0;7
"4385";235;75;70;0,934;"05/03/2023 05:36";0;7
"4386";235;87;82;0,947;"05/03/2023 05:51";0;7
"4387";235;75;69;0,916;"05/03/2023 06:06";99;7
"4388";235;68;60;0,893;"05/03/2023 06:21";99;7
"4389";235;48;41;0,864;"05/03/2023 06:36";99;7
"4390";235;37;36;0,96;"05/03/2023 06:51";99;7
"4391";235;38;32;0,856;"05/03/2023 07:06";99;7
"4392";235;37;35;0,926;"05/03/2023 07:21";99;7
"4393";235;38;33;0,878;"05/03/2023 07:36";99;7
"4394";235;35;32;0,923;"05/03/2023 07:51";99;7
"4395";235;33;30;0,909;"05/03/2023 08:06";99;7
"4396";235;45;42;0,929;"05/03/2023 08:21";99;7
"4397";235;77;62;0,814;"05/03/2023 08:36";99;7
"4398";235;67;62;0,924;"05/03/2023 09:06";99;7
"4399";235;60;57;0,962;"05/03/2023 09:21";99;7
"4400";235;42;41;0,959;"05/03/2023 09:36";99;7
"4401";235;38;34;0,906;"05/03/2023 09:51";99;7
"4402";235;33;30;0,913;"05/03/2023 10:06";99;7
"4403";235;33;29;0,877;"05/03/2023 10:21";99;7
"4404";235;33;29;0,873;"05/03/2023 10:36";99;7
"4405";235;38;32;0,838;"05/03/2023 10:51";99;7
"4406";235;63;56;0,887;"05/03/2023 11:06";99;7
"4407";235;61;51;0,833;"05/03/2023 11:21";99;7
"4408";235;63;54;0,859;"05/03/2023 11:36";99;7
"4409";235;51;43;0,843;"05/03/2023 11:51";99;7
"4410";235;41;35;0,873;"05/03/2023 12:06";99;7
"4411";235;38;32;0,834;"05/03/2023 12:21";99;7
"4412";235;36;30;0,84;"05/03/2023 12:36";99;7
"4413";235;33;29;0,875;"05/03/2023 12:51";99;7
"4414";235;33;29;0,88;"05/03/2023 13:21";99;7
"4415";235;33;28;0,85;"05/03/2023 13:36";99;7
"4416";235;33;26;0,785;"05/03/2023 13:51";99;7
"4417";235;33;28;0,847;"05/03/2023 14:06";99;7
"4418";235;38;34;0,91;"05/03/2023 14:21";99;7
"4419";235;32;29;0,909;"05/03/2023 14:36";99;7
"4420";235;51;43;0,847;"05/03/2023 14:51";99;7
"4421";235;64;55;0,859;"05/03/2023 15:06";99;7
"4422";235;62;57;0,922;"05/03/2023 15:21";99;7
"4423";235;50;44;0,882;"05/03/2023 15:36";99;7
"4424";235;38;35;0,926;"05/03/2023 15:51";99;7
"4425";235;33;30;0,909;"05/03/2023 16:06";99;7
"4426";235;33;29;0,902;"05/03/2023 16:21";99;7
"4427";235;33;29;0,885;"05/03/2023 16:36";99;7
"4428";235;55;49;0,888;"05/03/2023 16:51";99;7
"4429";235;55;53;0,969;"05/03/2023 17:06";99;7
"4430";235;44;47;1,074;"05/03/2023 17:36";99;7
"4431";235;41;44;1,058;"05/03/2023 17:51";99;7
"4432";235;42;43;1,027;"05/03/2023 18:06";0;7
"4433";235;59;58;0,979;"05/03/2023 18:21";0;7
"4434";235;86;84;0,975;"05/03/2023 18:36";0;7
"4435";235;92;88;0,957;"05/03/2023 18:51";0;7
"4436";235;91;89;0,975;"05/03/2023 19:06";0;7
"4437";235;103;104;1,014;"05/03/2023 19:21";0;7
"4438";235;96;94;0,977;"05/03/2023 19:36";0;7
"4439";235;92;87;0,948;"05/03/2023 19:51";0;7
"4440";235;99;95;0,962;"05/03/2023 20:06";0;7
"4441";235;86;87;1,015;"05/03/2023 20:21";0;7
"4442";235;103;102;0,986;"05/03/2023 20:36";0;7
"4443";235;87;85;0,98;"05/03/2023 20:51";0;7
"4444";235;103;102;0,987;"05/03/2023 21:06";0;7
"4445";235;81;82;1,009;"05/03/2023 21:21";0;7
"4446";235;57;57;1,002;"05/03/2023 21:51";0;7
"4447";235;52;48;0,918;"05/03/2023 22:06";0;7
"4448";235;50;48;0,96;"05/03/2023 22:21";0;7
"4449";235;49;50;1,018;"05/03/2023 22:36";0;7
"4450";235;79;79;0,996;"05/03/2023 22:51";0;7
"4451";235;99;97;0,979;"05/03/2023 23:06";0;7
"4452";235;93;86;0,923;"05/03/2023 23:21";0;7
"4453";235;92;86;0,942;"05/03/2023 23:36";0;7
"4454";235;105;97;0,922;"05/03/2023 23:51";0;7
"4455";235;109;106;0,972;"06/03/2023 00:06";0;7
"4456";235;103;103;0,996;"06/03/2023 00:21";0;7
"4457";235;102;98;0,963;"06/03/2023 00:36";0;7
"4458";235;87;84;0,964;"06/03/2023 00:51";0;7
"4459";235;87;86;0,988;"06/03/2023 01:06";0;7
"4460";235;92;88;0,955;"06/03/2023 01:21";0;7
"4461";235;85;80;0,943;"06/03/2023 01:36";0;7
"4462";235;86;86;0,995;"06/03/2023 02:06";0;7
"4463";235;74;73;0,984;"06/03/2023 02:21";0;7
"4464";235;79;77;0,985;"06/03/2023 02:36";0;7
"4465";235;74;71;0,956;"06/03/2023 02:51";0;7
"4466";235;78;81;1,029;"06/03/2023 03:06";0;7
"4467";235;67;63;0,943;"06/03/2023 03:21";0;7
"4468";235;49;48;0,972;"06/03/2023 03:36";0;7
"4469";235;45;42;0,938;"06/03/2023 03:51";0;7
"4470";235;42;41;0,974;"06/03/2023 04:06";0;7
"4471";235;40;37;0,921;"06/03/2023 04:21";0;7
"4472";235;45;42;0,937;"06/03/2023 04:36";0;7
"4473";235;66;66;0,997;"06/03/2023 04:51";0;7
"4474";235;87;81;0,926;"06/03/2023 05:06";0;7
"4475";235;79;77;0,968;"06/03/2023 05:21";0;7
"4476";235;73;67;0,917;"06/03/2023 05:36";0;7
"4477";235;64;55;0,865;"06/03/2023 05:51";0;7
"4478";235;43;38;0,9;"06/03/2023 06:21";99;7
"4479";235;37;36;0,962;"06/03/2023 06:36";99;7
"4480";235;38;33;0,872;"06/03/2023 06:51";99;7
"4481";235;38;32;0,849;"06/03/2023 07:06";99;7
"4482";235;38;33;0,868;"06/03/2023 07:21";99;7
"4483";235;68;61;0,906;"06/03/2023 07:36";99;7
"4484";235;55;50;0,905;"06/03/2023 07:51";99;7
"4485";235;55;51;0,94;"06/03/2023 08:06";99;7
"4486";235;51;43;0,855;"06/03/2023 08:21";99;7
"4487";235;43;37;0,87;"06/03/2023 08:36";99;7
"4488";235;38;34;0,9;"06/03/2023 08:51";99;7
"4489";235;38;32;0,839;"06/03/2023 09:06";99;7
"4490";235;38;33;0,86;"06/03/2023 09:21";99;7
"4491";235;35;31;0,872;"06/03/2023 09:36";99;7
"4492";235;39;30;0,783;"06/03/2023 09:51";99;7
"4493";235;42;30;0,719;"06/03/2023 10:06";99;7
"4494";235;30;28;0,933;"06/03/2023 10:36";99;7
"4495";235;31;26;0,833;"06/03/2023 10:51";99;7
"4496";235;36;29;0,825;"06/03/2023 11:06";99;7
"4497";235;61;54;0,881;"06/03/2023 11:21";99;7
"4498";235;62;58;0,936;"06/03/2023 11:36";99;7
"4499";235;67;64;0,955;"06/03/2023 11:51";99;7
"4500";235;62;62;1,003;"06/03/2023 12:06";99;7
"4501";235;55;50;0,907;"06/03/2023 12:21";99;7
"4502";235;37;36;0,973;"06/03/2023 12:36";99;7
"4503";235;113;30;0,264;"06/03/2023 12:51";99;7
"4504";235;114;28;0,243;"06/03/2023 13:06";99;7
"4505";235;113;30;0,263;"06/03/2023 13:21";99;7
"4506";235;110;28;0,255;"06/03/2023 13:36";99;7
"4507";235;113;28;0,251;"06/03/2023 13:51";99;7
"4508";235;114;27;0,241;"06/03/2023 14:06";99;7
"4509";235;108;26;0,24;"06/03/2023 14:21";99;7
"4510";235;39;29;0,738;"06/03/2023 14:51";99;7
"4511";235;65;48;0,75;"06/03/2023 15:06";99;7
"4512";235;63;56;0,895;"06/03/2023 15:21";99;7
"4513";235;69;58;0,84;"06/03/2023 15:36";99;7
"4514";235;69;58;0,848;"06/03/2023 15:51";99;7
"4515";235;50;44;0,88;"06/03/2023 16:06";99;7
"4516";235;36;41;1,152;"06/03/2023 16:21";99;7
"4517";235;31;34;1,097;"06/03/2023 16:36";99;7
"4518";235;23;33;1,443;"06/03/2023 16:51";99;7
"4519";235;38;31;0,821;"06/03/2023 17:06";99;7
"4520";235;46;38;0,822;"06/03/2023 17:21";99;7
"4521";235;57;53;0,926;"06/03/2023 17:36";99;7
"4522";235;66;67;1,017;"06/03/2023 17:51";99;7
"4523";235;49;59;1,199;"06/03/2023 18:06";0;7
"4524";235;59;73;1,24;"06/03/2023 18:21";0;7
"4525";235;54;92;1,705;"06/03/2023 18:36";0;7
"4526";235;74;74;0,992;"06/03/2023 19:06";0;7
"4527";235;55;61;1,104;"06/03/2023 19:21";0;7
"4528";235;65;72;1,099;"06/03/2023 19:36";0;7
"4529";235;89;99;1,116;"06/03/2023 19:51";0;7
"4530";235;70;89;1,277;"06/03/2023 20:06";0;7
"4531";235;80;107;1,334;"06/03/2023 20:21";0;7
"4532";235;60;93;1,563;"06/03/2023 20:36";0;7
"4533";235;49;86;1,753;"06/03/2023 20:51";0;7
"4534";235;39;88;2,228;"06/03/2023 21:06";0;7
