"";"Animal No._NA";"VO2(3)_[ml/h]";"VCO2(3)_[ml/h]";"RER_NA";"Datetime";"LightC_[%]";"Box_NA.x";"Datetime2";"hour";"minutes";"MeasPoint";"diff.sec";"running_total.sec";"running_total.hrs";"running_total.hrs.round";"timeintervalinmin";"running_total.hrs.halfhour";"HP";"HP2";"Animals";"Box_NA.y";"Weight..g."
"2791";228;75;76;1,014;"05/03/2023 01:21";0;5;2023-03-05 01:21:00;1;21;330;900;315000;87,5;87;0,333333333333333;87,3333333333333;445,8564;441,7515;"228";"5";"26.8"
"2792";228;102;82;0,803;"06/03/2023 04:51";0;5;2023-03-06 04:51:00;4;51;431;900;414000;115;115;0,833333333333333;115,833333333333;570,466008;570,00558;"228";"5";"26.8"
"2793";228;31;33;1,057;"09/03/2023 09:21";99;5;2023-03-09 09:21:00;9;21;713;900;689400;191,5;191;0,333333333333333;191,333333333333;186,510756;184,49681;"228";"5";"26.8"
"2794";228;85;86;1,004;"08/03/2023 00:36";0;5;2023-03-08 00:36:00;0;36;592;900;571500;158,8;158;0,5;158,5;503,88612;499,4362;"228";"5";"26.8"
"2795";228;60;72;1,187;"05/03/2023 23:36";0;5;2023-03-05 23:36:00;23;36;411;900;395100;109,8;109;0,5;109,5;373,99896;368,2446;"228";"5";"26.8"
"2796";228;62;58;0,931;"03/03/2023 17:21";99;5;2023-03-03 17:21:00;17;21;210;900;199800;55,5;55;0,333333333333333;55,3333333333333;359,991096;357,82246;"228";"5";"26.8"
"2797";228;19;35;1,855;"08/03/2023 11:36";99;5;2023-03-08 11:36:00;11;36;634;900;611100;169,8;169;0,5;169,5;139,60326;134,76035;"228";"5";"26.8"
"2798";228;31;32;1,019;"09/03/2023 09:36";99;5;2023-03-09 09:36:00;9;36;714;900;690300;191,8;191;0,5;191,5;184,545852;182,81227;"228";"5";"26.8"
"2799";228;14;30;2,231;"08/03/2023 17:21";99;5;2023-03-08 17:21:00;17;21;652;1800;631800;175,5;175;0,333333333333333;175,333333333333;111,645912;106,82462;"228";"5";"26.8"
"2800";228;69;63;0,922;"03/03/2023 01:21";0;5;2023-03-03 01:21:00;1;21;149;1800;142200;39,5;39;0,333333333333333;39,3333333333333;399,599424;397,33374;"228";"5";"26.8"
"2801";228;7;34;5,191;"07/03/2023 13:36";99;5;2023-03-07 13:36:00;13;36;554;900;531900;147,8;147;0,5;147,5;90,383916;83,04191;"228";"5";"26.8"
"2802";228;93;91;0,979;"01/03/2023 22:36";0;5;2023-03-01 22:36:00;22;36;49;900;45900;12,8;12;0,5;12,5;547,432596;543,11721;"228";"5";"26.8"
"2803";228;34;34;1,019;"04/03/2023 20:36";0;5;2023-03-04 20:36:00;20;36;312;900;297900;82,8;82;0,5;82,5;202,405128;200,50378;"228";"5";"26.8"
"2804";228;49;37;0,759;"06/03/2023 16:06";99;5;2023-03-06 16:06:00;16;6;473;900;454500;126,2;126;0;126;270,451188;270,74313;"228";"5";"26.8"
"2805";228;60;76;1,265;"08/03/2023 06:21";99;5;2023-03-08 06:21:00;6;21;614;900;592200;164,5;164;0,333333333333333;164,333333333333;381,8052;374,937;"228";"5";"26.8"
"2806";228;40;36;0,906;"07/03/2023 08:21";99;5;2023-03-07 08:21:00;8;21;534;900;513000;142,5;142;0,333333333333333;142,333333333333;230,58432;229,4232;"228";"5";"26.8"
"2807";228;62;55;0,879;"02/03/2023 09:36";99;5;2023-03-02 09:36:00;9;36;90;900;85500;23,8;23;0,5;23,5;354,613464;353,21214;"228";"5";"26.8"
"2808";228;70;61;0,876;"02/03/2023 04:21";0;5;2023-03-02 04:21:00;4;21;70;900;66600;18,5;18;0,333333333333333;18,3333333333333;400,01976;398,4876;"228";"5";"26.8"
"2809";228;64;60;0,937;"04/03/2023 20:51";0;5;2023-03-04 20:51:00;20;51;313;900;298800;83;83;0,833333333333333;83,8333333333333;372,244224;369,91424;"228";"5";"26.8"
"2810";228;97;98;1,015;"01/03/2023 22:51";0;5;2023-03-01 22:51:00;22;51;50;900;46800;13;13;0,833333333333333;13,8333333333333;576,80274;571,47065;"228";"5";"26.8"
"2811";228;40;35;0,868;"10/03/2023 07:36";99;5;2023-03-10 07:36:00;7;36;796;1800;769500;213,8;213;0,5;213,5;228,04896;227,2496;"228";"5";"26.8"
"2812";228;61;58;0,95;"04/03/2023 10:06";99;5;2023-03-04 10:06:00;10;6;273;900;260100;72,2;72;0;72;356,118;353,7085;"228";"5";"26.8"
"2813";228;56;45;0,805;"01/03/2023 17:36";99;5;2023-03-01 17:36:00;17;36;30;900;27900;7,8;7;0,5;7,5;313,38384;313,1044;"228";"5";"26.8"
"2814";228;60;75;1,246;"05/03/2023 19:06";0;5;2023-03-05 19:06:00;19;6;394;900;378900;105,2;105;0;105;379,90368;373,3068;"228";"5";"26.8"
"2815";228;41;41;1,002;"05/03/2023 02:21";0;5;2023-03-05 02:21:00;2;21;334;900;318600;88,5;88;0,333333333333333;88,3333333333333;242,914176;240,78726;"228";"5";"26.8"
"2816";228;21;39;1,867;"06/03/2023 16:36";99;5;2023-03-06 16:36:00;16;36;475;900;456300;126,8;126;0,5;126,5;154,718676;149,30601;"228";"5";"26.8"
"2817";228;70;60;0,847;"03/03/2023 12:51";99;5;2023-03-03 12:51:00;12;51;193;900;183600;51;51;0,833333333333333;51,8333333333333;396,63372;395,5847;"228";"5";"26.8"
"2818";228;40;34;0,84;"07/03/2023 08:51";99;5;2023-03-07 08:51:00;8;51;536;900;514800;143;143;0,833333333333333;143,833333333333;226,1808;225,648;"228";"5";"26.8"
"2819";228;69;67;0,968;"07/03/2023 20:21";0;5;2023-03-07 20:21:00;20;21;576;900;556200;154,5;154;0,333333333333333;154,333333333333;404,893656;401,87256;"228";"5";"26.8"
"2820";228;63;55;0,872;"02/03/2023 10:06";99;5;2023-03-02 10:06:00;10;6;92;900;87300;24,2;24;0;24;359,597448;358,27848;"228";"5";"26.8"
"2821";228;39;38;0,965;"05/03/2023 02:36";0;5;2023-03-05 02:36:00;2;36;335;900;319500;88,8;88;0,5;88,5;228,65778;226,97805;"228";"5";"26.8"
"2822";228;80;42;0,526;"05/03/2023 14:06";99;5;2023-03-05 14:06:00;14;6;375;900;360900;100,2;100;0;100;410,46144;415,3744;"228";"5";"26.8"
"2823";228;61;59;0,962;"09/03/2023 05:21";0;5;2023-03-09 05:21:00;5;21;698;900;675000;187,5;187;0,333333333333333;187,333333333333;357,338976;354,75526;"228";"5";"26.8"
"2824";228;44;32;0,741;"08/03/2023 13:06";99;5;2023-03-08 13:06:00;13;6;636;4500;616500;171,2;171;0;171;241,533072;241,98372;"228";"5";"26.8"
"2825";228;49;61;1,258;"08/03/2023 01:51";0;5;2023-03-08 01:51:00;1;51;597;900;576000;160;160;0,833333333333333;160,833333333333;311,235456;305,70806;"228";"5";"26.8"
"2826";228;65;55;0,836;"02/03/2023 05:06";0;5;2023-03-02 05:06:00;5;6;73;900;69300;19,2;19;0;19;367,11012;366,3062;"228";"5";"26.8"
"2827";228;38;43;1,133;"06/03/2023 11:51";99;5;2023-03-06 11:51:00;11;51;457;900;439200;122;122;0,833333333333333;122,833333333333;233,443272;230,28722;"228";"5";"26.8"
"2828";228;102;102;1,002;"03/03/2023 18:51";0;5;2023-03-03 18:51:00;18;51;215;900;205200;57;57;0,833333333333333;57,8333333333333;604,323072;599,03172;"228";"5";"26.8"
"2829";228;18;25;1,356;"09/03/2023 16:21";99;5;2023-03-09 16:21:00;16;21;739;900;714600;198,5;198;0,333333333333333;198,333333333333;117,273744;114,82344;"228";"5";"26.8"
"2830";228;68;69;1,018;"04/03/2023 21:36";0;5;2023-03-04 21:36:00;21;36;316;900;301500;83,8;83;0,5;83,5;404,696832;400,91032;"228";"5";"26.8"
"2831";228;63;62;0,986;"07/03/2023 04:06";0;5;2023-03-07 04:06:00;4;6;518;900;497700;138,2;138;0;138;371,577024;368,54874;"228";"5";"26.8"
"2832";228;39;39;1,004;"05/03/2023 03:06";0;5;2023-03-05 03:06:00;3;6;337;900;321300;89,2;89;0;89;231,194808;229,15308;"228";"5";"26.8"
"2833";228;95;97;1,023;"02/03/2023 00:06";0;5;2023-03-02 00:06:00;0;6;54;900;51300;14,2;14;0;14;566,17758;560,77455;"228";"5";"26.8"
"2834";228;34;33;0,954;"04/03/2023 16:36";99;5;2023-03-04 16:36:00;16;36;297;900;283500;78,8;78;0,5;78,5;198,718848;197,34348;"228";"5";"26.8"
"2835";228;40;48;1,193;"05/03/2023 19:51";0;5;2023-03-05 19:51:00;19;51;397;900;381600;106;106;0,833333333333333;106,833333333333;249,73296;245,8396;"228";"5";"26.8"
"2836";228;49;46;0,945;"05/03/2023 03:21";0;5;2023-03-05 03:21:00;3;21;338;900;322200;89,5;89;0,333333333333333;89,3333333333333;285,65334;283,77615;"228";"5";"26.8"
"2837";228;63;62;0,98;"07/03/2023 04:21";0;5;2023-03-07 04:21:00;4;21;519;900;498600;138,5;138;0,333333333333333;138,333333333333;370,94652;368,0082;"228";"5";"26.8"
"2838";228;48;62;1,28;"05/03/2023 20:06";0;5;2023-03-05 20:06:00;20;6;398;900;382500;106,2;106;0;106;306,64512;300,9792;"228";"5";"26.8"
"2839";228;58;27;0,46;"05/03/2023 14:51";99;5;2023-03-05 14:51:00;14;51;378;900;363600;101;101;0,833333333333333;101,833333333333;291,19944;295,6724;"228";"5";"26.8"
"2840";228;95;83;0,88;"01/03/2023 18:51";0;5;2023-03-01 18:51:00;18;51;35;900;32400;9;9;0,833333333333333;9,83333333333333;543,5178;541,348;"228";"5";"26.8"
"2841";228;24;61;2,521;"08/03/2023 19:21";0;5;2023-03-08 19:21:00;19;21;660;900;639000;177,5;177;0,333333333333333;177,333333333333;203,002272;193,08072;"228";"5";"26.8"
"2842";228;74;67;0,908;"05/03/2023 03:36";0;5;2023-03-05 03:36:00;3;36;339;900;323100;89,8;89;0,5;89,5;426,827856;424,64456;"228";"5";"26.8"
"2843";228;68;81;1,189;"05/03/2023 20:21";0;5;2023-03-05 20:21:00;20;21;399;900;383400;106,5;106;0,333333333333333;106,333333333333;424,092336;417,53836;"228";"5";"26.8"
"2844";228;58;49;0,839;"04/03/2023 11:36";99;5;2023-03-04 11:36:00;11;36;278;900;265500;73,8;73;0,5;73,5;327,865416;327,10666;"228";"5";"26.8"
"2845";228;104;97;0,931;"02/03/2023 05:51";0;5;2023-03-02 05:51:00;5;51;76;900;72000;20;20;0,833333333333333;20,8333333333333;603,856032;600,21832;"228";"5";"26.8"
"2846";228;74;67;0,9;"01/03/2023 19:06";0;5;2023-03-01 19:06:00;19;6;36;900;33300;9,2;9;0;9;425,8404;423,798;"228";"5";"26.8"
"2847";228;65;78;1,19;"06/03/2023 07:21";99;5;2023-03-06 07:21:00;7;21;440;900;423000;117,5;117;0,333333333333333;117,333333333333;405,4908;399,2105;"228";"5";"26.8"
"2848";228;105;93;0,883;"09/03/2023 22:36";0;5;2023-03-09 22:36:00;22;36;763;900;737100;204,8;204;0,5;204,5;601,25562;598,78245;"228";"5";"26.8"
"2849";228;43;46;1,062;"07/03/2023 04:51";0;5;2023-03-07 04:51:00;4;51;521;900;500400;139;139;0,833333333333333;139,833333333333;259,067088;256,22238;"228";"5";"26.8"
"2850";228;80;66;0,823;"03/03/2023 08:51";99;5;2023-03-03 08:51:00;8;51;178;900;169200;47;47;0,833333333333333;47,8333333333333;450,09312;449,3512;"228";"5";"26.8"
"2851";228;106;88;0,826;"06/03/2023 02:06";0;5;2023-03-06 02:06:00;2;6;420;900;404100;112,2;112;0;112;596,903808;595,84508;"228";"5";"26.8"
"2852";228;95;97;1,022;"04/03/2023 01:06";0;5;2023-03-04 01:06:00;1;6;239;900;227700;63,2;63;0;63;566,01912;560,6387;"228";"5";"26.8"
"2853";228;73;48;0,652;"01/03/2023 14:06";99;5;2023-03-01 14:06:00;14;6;17;900;15300;4,2;4;0;4;389,888328;392,18228;"228";"5";"26.8"
"2854";228;63;66;1,051;"07/03/2023 05:06";0;5;2023-03-07 05:06:00;5;6;522;900;501300;139,2;139;0;139;378,407484;374,40459;"228";"5";"26.8"
"2855";228;58;48;0,818;"02/03/2023 11:36";99;5;2023-03-02 11:36:00;11;36;98;900;92700;25,8;25;0,5;25,5;325,833792;325,36492;"228";"5";"26.8"
"2856";228;103;84;0,813;"07/03/2023 21:51";0;5;2023-03-07 21:51:00;21;51;582;900;561600;156;156;0,833333333333333;156,833333333333;577,776852;577,06677;"228";"5";"26.8"
"2857";228;92;90;0,978;"04/03/2023 06:36";99;5;2023-03-04 06:36:00;6;36;260;900;247500;68,8;68;0,5;68,5;541,392768;537,14568;"228";"5";"26.8"
"2858";228;34;25;0,739;"06/03/2023 13:06";99;5;2023-03-06 13:06:00;13;6;462;900;443700;123,2;123;0;123;186,525768;186,89018;"228";"5";"26.8"
"2859";228;69;64;0,917;"03/03/2023 14:51";99;5;2023-03-03 14:51:00;14;51;200;900;190800;53;53;0,833333333333333;53,8333333333333;399,023964;396,84039;"228";"5";"26.8"
"2860";228;61;61;0,996;"01/03/2023 19:51";0;5;2023-03-01 19:51:00;19;51;38;900;36000;10;10;0,833333333333333;10,8333333333333;360,798408;357,72108;"228";"5";"26.8"
"2861";228;97;76;0,785;"07/03/2023 22:06";0;5;2023-03-07 22:06:00;22;6;583;900;562500;156,2;156;0;156;539,58966;539,56735;"228";"5";"26.8"
"2862";228;81;77;0,945;"09/03/2023 23:06";0;5;2023-03-09 23:06:00;23;6;764;1800;738900;205,2;205;0;205;472,20246;469,09935;"228";"5";"26.8"
"2863";228;36;26;0,728;"06/03/2023 13:21";99;5;2023-03-06 13:21:00;13;21;463;900;444600;123,5;123;0,333333333333333;123,333333333333;196,837344;197,31744;"228";"5";"26.8"
"2864";228;57;52;0,911;"05/03/2023 04:36";0;5;2023-03-05 04:36:00;4;36;342;900;326700;90,8;90;0,5;90,5;329,058036;327,33561;"228";"5";"26.8"
"2865";228;72;76;1,062;"03/03/2023 20:21";0;5;2023-03-03 20:21:00;20;21;221;900;210600;58,5;58;0,333333333333333;58,3333333333333;433,786752;429,02352;"228";"5";"26.8"
"2866";228;46;44;0,954;"06/03/2023 08:06";99;5;2023-03-06 08:06:00;8;6;443;900;425700;118,2;118;0;118;268,854912;266,99412;"228";"5";"26.8"
"2867";228;109;87;0,797;"07/03/2023 22:21";0;5;2023-03-07 22:21:00;22;21;584;900;563400;156,5;156;0,333333333333333;156,333333333333;608,524764;608,18839;"228";"5";"26.8"
"2868";228;73;72;0,982;"03/03/2023 04:21";0;5;2023-03-03 04:21:00;4;21;161;900;153000;42,5;42;0,333333333333333;42,3333333333333;430,070448;426,63098;"228";"5";"26.8"
"2869";228;75;75;0,999;"07/03/2023 05:36";0;5;2023-03-07 05:36:00;5;36;524;900;503100;139,8;139;0,5;139,5;443,9799;440,14275;"228";"5";"26.8"
"2870";228;80;83;1,045;"08/03/2023 03:51";0;5;2023-03-08 03:51:00;3;51;605;900;583200;162;162;0,833333333333333;162,833333333333;479,7168;474,748;"228";"5";"26.8"
"2871";228;63;61;0,961;"09/03/2023 23:36";0;5;2023-03-09 23:36:00;23;36;766;900;740700;205,8;205;0,5;205,5;368,949924;366,29649;"228";"5";"26.8"
"2872";228;92;73;0,796;"07/03/2023 22:36";0;5;2023-03-07 22:36:00;22;36;585;900;564300;156,8;156;0,5;156,5;513,463776;513,20176;"228";"5";"26.8"
"2873";228;61;62;1,011;"02/03/2023 07:06";99;5;2023-03-02 07:06:00;7;6;81;900;76500;21,2;21;0;21;362,324628;359,02953;"228";"5";"26.8"
"2874";228;79;85;1,073;"04/03/2023 23:36";0;5;2023-03-04 23:36:00;23;36;324;900;308700;85,8;85;0,5;85,5;477,409956;471,97681;"228";"5";"26.8"
"2875";228;77;79;1,023;"03/03/2023 04:36";0;5;2023-03-03 04:36:00;4;36;162;900;153900;42,8;42;0,5;42,5;458,901828;454,52253;"228";"5";"26.8"
"2876";228;47;44;0,933;"06/03/2023 08:21";99;5;2023-03-06 08:21:00;8;21;444;900;426600;118,5;118;0,333333333333333;118,333333333333;273,053268;271,38693;"228";"5";"26.8"
"2877";228;21;27;1,304;"05/03/2023 10:36";99;5;2023-03-05 10:36:00;10;36;365;900;348300;96,8;96;0,5;96,5;134,997912;132,39912;"228";"5";"26.8"
"2878";228;84;65;0,778;"01/03/2023 09:51";99;5;2023-03-01 09:51:00;9;51;1;0;0;0;0;0,833333333333333;0,833333333333333;466,292736;466,41336;"228";"5";"26.8"
"2879";228;79;71;0,893;"05/03/2023 05:21";0;5;2023-03-05 05:21:00;5;21;345;900;329400;91,5;91;0,333333333333333;91,3333333333333;453,690996;451,64221;"228";"5";"26.8"
"2880";228;85;38;0,444;"08/03/2023 15:36";99;5;2023-03-08 15:36:00;15;36;646;900;625500;173,8;173;0,5;173,5;424,48932;431,3682;"228";"5";"26.8"
"2881";228;53;54;1,023;"09/03/2023 07:51";99;5;2023-03-09 07:51:00;7;51;707;900;684000;190;190;0,833333333333333;190,833333333333;315,867492;312,85317;"228";"5";"26.8"
"2882";228;86;84;0,978;"03/03/2023 04:51";0;5;2023-03-03 04:51:00;4;51;163;900;154800;43;43;0,833333333333333;43,8333333333333;506,084544;502,11444;"228";"5";"26.8"
"2883";228;51;53;1,039;"07/03/2023 06:21";99;5;2023-03-07 06:21:00;6;21;527;900;505800;140,5;140;0,333333333333333;140,333333333333;305,309052;302,21427;"228";"5";"26.8"
"2884";228;69;64;0,933;"02/03/2023 02:06";0;5;2023-03-02 02:06:00;2;6;62;900;58500;16,2;16;0;16;400,865436;398,41911;"228";"5";"26.8"
"2885";228;62;57;0,927;"04/03/2023 08:06";99;5;2023-03-04 08:06:00;8;6;265;900;252900;70,2;70;0;70;359,577432;357,46782;"228";"5";"26.8"
"2886";228;55;46;0,831;"09/03/2023 08:06";99;5;2023-03-09 08:06:00;8;6;708;900;684900;190,2;190;0;190;310,17294;309,55815;"228";"5";"26.8"
"2887";228;46;46;0,988;"04/03/2023 13:21";99;5;2023-03-04 13:21:00;13;21;285;900;271800;75,5;75;0,333333333333333;75,3333333333333;271,463664;269,23064;"228";"5";"26.8"
"2888";228;98;80;0,814;"07/03/2023 23:21";0;5;2023-03-07 23:21:00;23;21;588;900;567000;157,5;157;0,333333333333333;157,333333333333;549,892896;549,19396;"228";"5";"26.8"
"2889";228;75;65;0,864;"02/03/2023 02:21";0;5;2023-03-02 02:21:00;2;21;63;900;59400;16,5;16;0,333333333333333;16,3333333333333;427,0914;425,664;"228";"5";"26.8"
"2890";228;71;56;0,781;"01/03/2023 15:51";99;5;2023-03-01 15:51:00;15;51;23;900;21600;6;6;0,833333333333333;6,83333333333333;394,483668;394,53493;"228";"5";"26.8"
"2891";228;74;68;0,92;"02/03/2023 13:21";99;5;2023-03-02 13:21:00;13;21;104;900;99000;27,5;27;0,333333333333333;27,3333333333333;428,30904;425,9144;"228";"5";"26.8"
"2892";228;102;103;1,018;"03/03/2023 21:36";0;5;2023-03-03 21:36:00;21;36;226;900;215100;59,8;59;0,5;59,5;607,045248;601,36548;"228";"5";"26.8"
"2893";228;64;45;0,698;"05/03/2023 05:51";0;5;2023-03-05 05:51:00;5;51;347;900;331200;92;92;0,833333333333333;92,8333333333333;346,730496;348,04096;"228";"5";"26.8"
"2894";228;74;79;1,065;"06/03/2023 20:06";0;5;2023-03-06 20:06:00;20;6;488;900;468900;130,2;130;0;130;446,20668;441,2583;"228";"5";"26.8"
"2895";228;95;97;1,021;"04/03/2023 03:06";0;5;2023-03-04 03:06:00;3;6;246;900;234900;65,2;65;0;65;565,86066;560,50285;"228";"5";"26.8"
"2896";228;95;96;1,009;"03/03/2023 05:36";0;5;2023-03-03 05:36:00;5;36;165;1800;157500;43,8;43;0,5;43,5;563,95914;558,87265;"228";"5";"26.8"
"2897";228;44;43;0,983;"04/03/2023 13:51";99;5;2023-03-04 13:51:00;13;51;287;900;273600;76;76;0,833333333333333;76,8333333333333;259,293936;257,21036;"228";"5";"26.8"
"2898";228;69;75;1,082;"05/03/2023 22:51";0;5;2023-03-05 22:51:00;22;51;408;900;392400;109;109;0,833333333333333;109,833333333333;418,014144;413,12094;"228";"5";"26.8"
"2899";228;96;86;0,894;"10/03/2023 00:51";0;5;2023-03-10 00:51:00;0;51;771;900;745200;207;207;0,833333333333333;207,833333333333;551,480832;548,96832;"228";"5";"26.8"
"2900";228;85;85;1,002;"06/03/2023 20:21";0;5;2023-03-06 20:21:00;20;21;489;900;469800;130,5;130;0,333333333333333;130,333333333333;503,60256;499,1931;"228";"5";"26.8"
"2901";228;79;73;0,927;"09/03/2023 03:21";0;5;2023-03-09 03:21:00;3;21;690;900;667800;185,5;185;0,333333333333333;185,333333333333;458,171244;455,48319;"228";"5";"26.8"
"2902";228;95;47;0,499;"08/03/2023 16:36";99;5;2023-03-08 16:36:00;16;36;650;900;629100;174,8;174;0,5;174,5;483,14454;489,58915;"228";"5";"26.8"
"2903";228;52;49;0,943;"04/03/2023 14:06";99;5;2023-03-04 14:06:00;14;6;288;900;274500;76,2;76;0;76;302,968848;301,00148;"228";"5";"26.8"
"2904";228;74;68;0,925;"02/03/2023 08:36";99;5;2023-03-02 08:36:00;8;36;86;900;81900;22,8;22;0,5;22,5;428,9262;426,4435;"228";"5";"26.8"
"2905";228;102;99;0,969;"03/03/2023 06:06";99;5;2023-03-03 06:06:00;6;6;167;900;159300;44,2;44;0;44;598,708584;594,21834;"228";"5";"26.8"
"2906";228;34;34;1,003;"09/03/2023 08:51";99;5;2023-03-09 08:51:00;8;51;711;900;687600;191;191;0,833333333333333;191,833333333333;201,497736;199,72586;"228";"5";"26.8"
"2907";228;80;69;0,854;"08/03/2023 22:21";0;5;2023-03-08 22:21:00;22;21;671;900;649800;180,5;180;0,333333333333333;180,333333333333;454,22976;452,8976;"228";"5";"26.8"
"2908";228;44;44;0,996;"04/03/2023 14:21";99;5;2023-03-04 14:21:00;14;21;289;900;275400;76,5;76;0,333333333333333;76,3333333333333;260,248032;258,02832;"228";"5";"26.8"
"2909";228;73;76;1,04;"07/03/2023 18:51";0;5;2023-03-07 18:51:00;18;51;571;900;550800;153;153;0,833333333333333;153,833333333333;437,13276;432,6856;"228";"5";"26.8"
"2910";228;78;89;1,142;"05/03/2023 23:21";0;5;2023-03-05 23:21:00;23;21;410;900;394200;109,5;109;0,333333333333333;109,333333333333;480,343968;473,69868;"228";"5";"26.8"
"2911";228;67;49;0,724;"09/03/2023 03:51";0;5;2023-03-09 03:51:00;3;51;692;900;669600;186;186;0,833333333333333;186,833333333333;365,889144;366,84644;"228";"5";"26.8"
"2912";228;75;77;1,029;"06/03/2023 20:51";0;5;2023-03-06 20:51:00;20;51;491;900;471600;131;131;0,833333333333333;131,833333333333;447,7329;443,36025;"228";"5";"26.8"
"2913";228;85;87;1,021;"07/03/2023 19:06";0;5;2023-03-07 19:06:00;19;6;572;900;551700;153,2;153;0;153;506,29638;501,50255;"228";"5";"26.8"
"2914";228;49;56;1,144;"08/03/2023 22:36";0;5;2023-03-08 22:36:00;22;36;672;900;650700;180,8;180;0,5;180,5;301,918008;297,72008;"228";"5";"26.8"
"2915";228;95;95;1,005;"03/03/2023 02:51";0;5;2023-03-03 02:51:00;2;51;155;900;147600;41;41;0,833333333333333;41,8333333333333;563,3253;558,32925;"228";"5";"26.8"
"2916";228;63;51;0,81;"02/03/2023 14:21";99;5;2023-03-02 14:21:00;14;21;108;900;102600;28,5;28;0,333333333333333;28,3333333333333;353,08224;352,6929;"228";"5";"26.8"
"2917";228;151;56;0,369;"05/03/2023 06:51";99;5;2023-03-05 06:51:00;6;51;351;900;334800;93;93;0,833333333333333;93,8333333333333;735,202692;750,11817;"228";"5";"26.8"
"2918";228;45;40;0,889;"04/03/2023 14:51";99;5;2023-03-04 14:51:00;14;51;291;900;277200;77;77;0,833333333333333;77,8333333333333;258,13134;257,00715;"228";"5";"26.8"
"2919";228;34;36;1,064;"10/03/2023 07:06";99;5;2023-03-10 07:06:00;7;6;795;900;767700;213,2;213;0;213;204,957168;202,69168;"228";"5";"26.8"
"2920";228;73;72;0,974;"04/03/2023 04:06";0;5;2023-03-04 04:06:00;4;6;250;900;238500;66,2;66;0;66;429,096336;425,79586;"228";"5";"26.8"
"2921";228;42;38;0,899;"07/03/2023 08:06";99;5;2023-03-07 08:06:00;8;6;533;900;512100;142,2;142;0;142;241,623144;240,47394;"228";"5";"26.8"
"2922";228;62;58;0,938;"02/03/2023 09:21";99;5;2023-03-02 09:21:00;9;21;89;900;84600;23,5;23;0,333333333333333;23,3333333333333;360,715008;358,44308;"228";"5";"26.8"
"2923";228;43;58;1,345;"05/03/2023 18:36";0;5;2023-03-05 18:36:00;18;36;392;900;377100;104,8;104;0,5;104,5;279,36498;273,62405;"228";"5";"26.8"
"2924";228;56;55;0,981;"09/03/2023 20:36";0;5;2023-03-09 20:36:00;20;36;755;900;729900;202,8;202;0,5;202,5;329,823648;327,19848;"228";"5";"26.8"
"2925";228;66;51;0,772;"06/03/2023 05:21";0;5;2023-03-06 05:21:00;5;21;433;900;415800;115,5;115;0,333333333333333;115,333333333333;365,712336;365,90136;"228";"5";"26.8"
"2926";228;39;38;0,976;"09/03/2023 09:51";99;5;2023-03-09 09:51:00;9;51;715;900;691200;192;192;0,833333333333333;192,833333333333;229,373352;227,59152;"228";"5";"26.8"
"2927";228;77;70;0,917;"10/03/2023 01:51";0;5;2023-03-10 01:51:00;1;51;775;900;748800;208;208;0,833333333333333;208,833333333333;445,287612;442,85087;"228";"5";"26.8"
"2928";228;157;56;0,358;"05/03/2023 07:21";99;5;2023-03-05 07:21:00;7;21;353;900;336600;93,5;93;0,333333333333333;93,3333333333333;761,535408;777,45458;"228";"5";"26.8"
"2929";228;62;57;0,915;"03/03/2023 01:51";0;5;2023-03-03 01:51:00;1;51;151;900;144000;40;40;0,833333333333333;40,8333333333333;358,33644;356,4039;"228";"5";"26.8"
"2930";228;57;52;0,912;"09/03/2023 20:51";0;5;2023-03-09 20:51:00;20;51;756;900;730800;203;203;0,833333333333333;203,833333333333;329,153112;327,41712;"228";"5";"26.8"
"2931";228;61;79;1,286;"08/03/2023 23:21";0;5;2023-03-08 23:21:00;23;21;675;900;653400;181,5;181;0,333333333333333;181,333333333333;390,305328;383,01778;"228";"5";"26.8"
"2932";228;20;55;2,794;"08/03/2023 18:06";0;5;2023-03-08 18:06:00;18;6;655;900;634500;176,2;176;0;176;178,27584;168,7084;"228";"5";"26.8"
"2933";228;40;36;0,888;"07/03/2023 08:36";99;5;2023-03-07 08:36:00;8;36;535;900;513900;142,8;142;0,5;142,5;229,38336;228,3936;"228";"5";"26.8"
"2934";228;74;68;0,916;"02/03/2023 15:06";99;5;2023-03-02 15:06:00;15;6;111;900;105300;29,2;29;0;29;427,815312;425,49112;"228";"5";"26.8"
