"";"CoV1";"Animal";"Time";"O2";"CO2";"HP";"CoV2"
"301";0,120851730054878;"6833";5,66666666666667;106;94;0,607865904;0,120737978081959
"302";0,124397813179289;"6833";5,66666666666667;106;89;0,599202312;0,124211666915006
"303";0,125892015161605;"6833";5,66666666666667;106;91;0,602561664;0,125865472793171
"304";0,124358262884117;"6833";5,66666666666667;82;71;0,46640616;0,124329786920035
"305";0,128949282743782;"6833";5,66666666666667;123;103;0,695300796;0,129029303437867
"306";0,110283878190549;"6833";5,66666666666667;118;106;0,67805868;0,110320310393631
"307";0,0973727781133797;"6833";6,83333333333333;102;90;0,584587296;0,0973713398844584
"308";0,105344543049698;"6833";6,83333333333333;103;85;0,5798385;0,105529315213508
"309";0,122669487544441;"6833";6,83333333333333;108;92;0,61339032;0,122796865601349
"310";0,122200473709215;"6833";6,83333333333333;108;93;0,615371904;0,122336474064701
"311";0,128288289067223;"6833";6,83333333333333;122;102;0,690258432;0,128413055514169
"312";0,129211581459315;"6833";6,83333333333333;129;116;0,741913056;0,129321750203858
"313";0,151781645306999;"6833";6;116;106;0,671596848;0,151720195098251
"314";0,161492717655037;"6833";6;109;91;0,616160868;0,161540233455184
"315";0,155350900766447;"6833";6;106;94;0,60821952;0,155347273725299
"316";0,162454642422163;"6833";6;103;91;0,588944112;0,162408326820958
"317";0,162391490334155;"6833";6;122;104;0,693514368;0,16233425990793
"318";0,155006646552147;"6833";6;123;110;0,70678998;0,154753553283302
"319";0,117051075371343;"6833";6;112;106;0,653108736;0,116940103323853
"320";0,114554964530507;"6833";6;99;84;0,561779064;0,114465441042635
"321";0,1320866999407;"6833";6;105;96;0,60580926;0,13218074830495
"322";0,130399692071711;"6833";6;99;89;0,5697054;0,130460686363034
"323";0,110719643638589;"6833";6;128;111;0,730610688;0,110754918098553
"324";0,0924549652089858;"6833";6;120;107;0,68794992;0,0926074589134357
"325";0,088471890860374;"6833";6,16666666666667;119;112;0,692141604;0,088840640185706
"326";0,0907739114009594;"6833";6,16666666666667;112;98;0,639097536;0,0911295703345689
"327";0,0975355343377382;"6833";6,16666666666667;117;108;0,678752568;0,0979515138976503
"328";0,0993766596497407;"6833";6,16666666666667;110;101;0,63722604;0,0998699051546461
"329";0,0968330921470081;"6833";6,16666666666667;124;110;0,71150208;0,0973625501464235
"330";0,108060257246195;"6833";6,16666666666667;133;122;0,768467616;0,108585323611894
"331";0,0855761408398148;"6833";6,33333333333333;128;121;0,747264;0,0860517186366437
"332";0,0858996666639493;"6833";6,33333333333333;90;80;0,51686316;0,0864298016611665
"333";0,0870351988983313;"6833";6,33333333333333;145;134;0,8392542;0,0875837783172432
"334";0,086669357841089;"6833";6,33333333333333;133;124;0,771795276;0,0872418911107891
"335";0,0949983244582461;"6833";6,33333333333333;137;124;0,788837232;0,0955131289166366
"336";0,0916729977165495;"6833";6,33333333333333;120;110;0,69375456;0,0921486368259229
"337";0,0912102729852764;"6833";6,33333333333333;112;104;0,649932864;0,0918283018719083
"338";0,0868931155183915;"6833";6,33333333333333;100;90;0,5756268;0,0875726968381659
"339";0,0899679272745235;"6833";6,33333333333333;148;131;0,848224704;0,0906005981789933
"340";0,077608229166427;"6833";6,33333333333333;125;113;0,7191165;0,0781802819502933
"341";0,0869356997099495;"6833";6,33333333333333;127;113;0,72765666;0,0876794507244967
"342";0,0857759969672292;"6833";6,33333333333333;141;127;0,810928224;0,0865180104712696
"343";0,0988623773937042;"6833";6,5;147;133;0,847887768;0,0997172411415461
"344";0,0993560501185229;"6833";6,5;129;115;0,740837196;0,100237477242123
"345";0,120722239918965;"6833";6,5;148;128;0,844028016;0,121273669500493
"346";0,130182094230022;"6833";6,5;153;136;0,87790176;0,130759146513196
"347";0,117272913223604;"6833";6,5;126;111;0,721086408;0,117764037791134
