"";"Datetime";"Animal No._NA";"Box_NA";"TempC_[°C]";"HumC_[%]";"LightC_[%]";"S.Flow_[l/min]";"Ref.O2_[%]";"Ref.CO2_[%]";"Flow_[l/min]";"Temp_[°C]";"O2_[%]";"CO2_[%]";"dO2_[%]";"dCO2_[%]";"VO2(1)_[ml/h/kg]";"VO2(2)_[ml/h/kg]";"VO2(3)_[ml/h]";"VCO2(1)_[ml/h/kg]";"VCO2(2)_[ml/h/kg]";"VCO2(3)_[ml/h]";"RER_NA";"H(1)_[kcal/h/kg]";"H(2)_[kcal/h/kg]";"H(3)_[kcal/h]";"XT+YT_[Cnts]";"XT_[Cnts]";"XA_[Cnts]";"XF_[Cnts]";"YT_[Cnts]";"YA_[Cnts]";"YF_[Cnts]";"Z_[Cnts]";"CenT_[Cnts]";"CenA_[Cnts]";"CenF_[Cnts]";"PerT_[Cnts]";"PerA_[Cnts]";"PerF_[Cnts]";"DistK_[cm]";"DistD_[cm]";"Speed_[cm/s]";"Drink_[ml]";"Feed1_[g]";"Datetime2";"hour";"minutes";"MeasPoint";"diff.sec";"running_total.sec";"running_total.hrs";"running_total.hrs.round";"timeintervalinmin";"running_total.hrs.halfhour";"HP";"HP2"
"338";"11/11/2020 04:08";6715;3;22,9;55;0;0,35;20,82;0,043;0,35;23,3;20,6;0,253;0,218;0,21;2084;803;46;1992;768;44;0,956;10,415;4,015;0,23;28;16;4;12;12;8;4;0;20;7;13;8;5;3;127344;12;0;8,03;7,16;2020-11-11 04:08:00;4;8;169;900;151200;42;42;0;42;269,008368;267,12568
"339";"11/11/2020 04:23";6722;2;23;55;0;0,35;20,82;0,043;0,35;23,5;20,39;0,448;0,427;0,405;4001;1553;91;3743;1453;85;0,936;19,908;7,728;0,452;1116;564;378;186;552;353;199;208;448;331;117;668;400;268;80210;711;1;8,47;7,46;2020-11-11 04:23:00;4;23;170;900;152100;42,2;42;0,333333333333333;42,3333333333333;529,132968;525,84168
"340";"11/11/2020 04:23";6715;3;23;55;0;0,35;20,82;0,043;0,35;23,3;20,44;0,4;0,374;0,357;3592;1385;79;3392;1308;75;0,944;17,909;6,905;0,396;1282;609;454;155;673;483;190;152;664;480;184;618;457;161;128107;764;1;8,07;7,35;2020-11-11 04:23:00;4;23;170;900;152100;42,2;42;0,333333333333333;42,3333333333333;460,411368;457,40368
"341";"11/11/2020 04:38";6722;2;23,1;55;0;0,35;20,82;0,043;0,35;23,6;20,4;0,442;0,413;0,399;3856;1497;88;3690;1432;84;0,957;19,277;7,482;0,438;1602;737;556;181;865;650;215;171;998;750;248;604;456;148;81228;1018;1;8,49;7,46;2020-11-11 04:38:00;4;38;171;900;153000;42,5;42;0,5;42,5;514,771488;511,14888
"342";"11/11/2020 04:38";6715;3;23,1;55;0;0,35;20,82;0,043;0,35;23,4;20,53;0,313;0,288;0,27;2772;1069;61;2557;986;57;0,922;13,753;5,303;0,304;622;259;143;116;363;187;176;13;337;206;131;285;124;161;128402;295;0;8,17;7,35;2020-11-11 04:38:00;4;38;171;900;153000;42,5;42;0,5;42,5;353,269056;351,26606
"343";"11/11/2020 04:53";6722;2;22,9;55;0;0,35;20,82;0,043;0,36;23,6;20,45;0,395;0,367;0,352;3570;1386;81;3391;1316;77;0,95;17,82;6,917;0,405;116;69;38;31;47;13;34;0;109;45;64;7;6;1;81267;39;0;8,49;7,46;2020-11-11 04:53:00;4;53;172;900;153900;42,8;42;0,833333333333333;42,8333333333333;472,878;469,6785
"344";"11/11/2020 04:53";6715;3;22,9;55;0;0,35;20,82;0,043;0,35;23,3;20,6;0,248;0,216;0,205;2083;803;46;1946;750;43;0,934;10,36;3,994;0,229;127;46;13;33;81;40;41;0;65;29;36;62;24;38;128478;75;0;8,18;7,35;2020-11-11 04:53:00;4;53;172;900;153900;42,8;42;0,833333333333333;42,8333333333333;267,320352;265,67852
"345";"11/11/2020 05:08";6722;2;23,1;55;41;0,35;20,82;0,043;0,35;23,5;20,45;0,391;0,362;0,348;3382;1313;77;3215;1248;73;0,951;16,885;6,554;0,383;469;230;144;86;239;153;86;84;121;93;28;348;204;144;81547;280;0;8,49;7,46;2020-11-11 05:08:00;5;8;173;900;154800;43;43;0;43;449,654436;446,59461
"346";"11/11/2020 05:08";6715;3;23,1;55;41;0,35;20,82;0,043;0,35;23,3;20,58;0,271;0,237;0,228;2278;878;50;2168;836;48;0,952;11,374;4,385;0,251;1030;491;364;127;539;382;157;148;388;298;90;642;448;194;129073;596;1;8,18;7,35;2020-11-11 05:08:00;5;8;173;900;154800;43;43;0;43;292,0668;290,068
"347";"11/11/2020 05:23";6722;2;22,9;55;49;0,35;20,82;0,043;0,37;23,6;20,33;0,511;0,483;0,467;4731;1836;107;4536;1761;103;0,959;23,662;9,185;0,537;1794;779;570;209;1015;747;268;234;449;374;75;1345;943;402;82710;1163;1;8,67;7,65;2020-11-11 05:23:00;5;23;174;900;155700;43,2;43;0,333333333333333;43,3333333333333;626,272284;621,81659
"348";"11/11/2020 05:23";6715;3;22,9;55;49;0,35;20,82;0,043;0,35;23,3;20,51;0,331;0,309;0,288;2988;1152;66;2737;1055;60;0,916;14,803;5,708;0,327;1585;882;643;239;703;529;174;243;343;289;54;1242;883;359;130162;1089;1;8,26;7,52;2020-11-11 05:23:00;5;23;174;900;155700;43,2;43;0,333333333333333;43,3333333333333;381,565008;379,49208
"349";"11/11/2020 05:38";6722;2;23,1;55;49;0,35;20,82;0,043;0,36;23,5;20,42;0,427;0,397;0,384;3806;1477;86;3651;1417;83;0,959;19,038;7,39;0,432;1047;441;237;204;606;394;212;9;462;277;185;585;354;231;83273;562;1;8,67;7,65;2020-11-11 05:38:00;5;38;175;900;156600;43,5;43;0,5;43,5;503,359032;499,77782
"350";"11/11/2020 05:38";6715;3;23,1;55;49;0,35;20,82;0,043;0,35;23,3;20,54;0,302;0,274;0,259;2643;1019;58;2464;950;54;0,932;13,142;5,067;0,29;1546;721;519;202;825;564;261;91;447;319;128;1099;764;335;131110;948;1;8,26;7,53;2020-11-11 05:38:00;5;38;175;900;156600;43,5;43;0,5;43,5;336,862608;334,82008
"351";"11/11/2020 05:53";6722;2;23;55;49;0,35;20,82;0,043;0,36;23,6;20,46;0,385;0,355;0,342;3412;1325;77;3256;1264;74;0,954;17,049;6,618;0,387;118;53;12;41;65;31;34;0;68;20;48;50;23;27;83308;35;0;8,68;7,65;2020-11-11 05:53:00;5;53;176;900;157500;43,8;43;0,833333333333333;43,8333333333333;450,039744;446,92494
"352";"11/11/2020 05:53";6715;3;23;55;49;0,35;20,82;0,043;0,35;23,3;20,56;0,288;0,258;0,245;2474;954;55;2323;896;51;0,939;12,318;4,749;0,272;237;41;19;22;196;75;121;1;76;44;32;161;50;111;131175;65;0;8,26;7,53;2020-11-11 05:53:00;5;53;176;900;157500;43,8;43;0,833333333333333;43,8333333333333;320,08086;318,05235
"353";"11/11/2020 06:08";6722;2;23;55;49;0,35;20,82;0,043;0,35;23,6;20,46;0,382;0,36;0,339;3426;1330;78;3177;1233;72;0,927;17,015;6,605;0,386;125;23;12;11;102;49;53;0;31;20;11;94;41;53;83352;44;0;8,68;7,65;2020-11-11 06:08:00;6;8;177;900;158400;44;44;0;44;452,371608;449,71758
"354";"11/11/2020 06:08";6715;3;23;55;49;0,35;20,82;0,043;0,35;23,3;20,59;0,255;0,228;0,212;2199;848;49;2013;776;44;0,916;10,894;4,2;0,241;150;29;4;25;121;1;120;0;0;0;0;150;5;145;131198;23;0;8,26;7,53;2020-11-11 06:08:00;6;8;177;900;158400;44;44;0;44;283,283112;281,74412
"355";"11/11/2020 06:23";6722;2;23;55;49;0,35;20,82;0,043;0,35;23,5;20,39;0,445;0,429;0,402;4033;1566;92;3720;1444;84;0,922;20,01;7,767;0,454;731;386;231;155;345;214;131;124;224;153;71;507;292;215;83754;401;0;8,7;7,8;2020-11-11 06:23:00;6;23;178;900;159300;44,2;44;0,333333333333333;44,3333333333333;532,799232;529,77832
"356";"11/11/2020 06:23";6715;3;23;55;49;0,35;20,82;0,043;0,35;23,3;20,57;0,277;0,247;0,233;2382;919;53;2214;853;49;0,929;11,838;4,564;0,262;363;192;110;82;171;81;90;9;16;9;7;347;182;165;131335;137;0;8,27;7,53;2020-11-11 06:23:00;6;23;178;900;159300;44,2;44;0,333333333333333;44,3333333333333;307,557516;305,72891
"357";"11/11/2020 06:38";6722;2;23,1;55;49;0,35;20,82;0,043;0,35;23,5;20,45;0,396;0,365;0,353;3397;1319;77;3260;1266;74;0,96;16,995;6,597;0,386;1381;524;376;148;857;620;237;82;762;576;186;619;420;199;84552;799;1;8,88;7,9;2020-11-11 06:38:00;6;38;179;900;160200;44,5;44;0,5;44,5;450,81036;447,5856
"358";"11/11/2020 06:38";6715;3;23,1;55;49;0,35;20,82;0,043;0,35;23,3;20,54;0,302;0,275;0,259;2652;1023;59;2462;949;54;0,928;13,175;5,08;0,291;1221;621;453;168;600;440;160;117;309;252;57;912;641;271;132134;798;1;8,29;7,61;2020-11-11 06:38:00;6;38;179;900;160200;44,5;44;0,5;44,5;342,276936;340,25536
"359";"11/11/2020 06:53";6722;2;23,1;55;49;0,35;20,81;0,043;0,35;23,6;20,44;0,412;0,379;0,369;3537;1373;80;3420;1328;78;0,967;17,724;6,88;0,402;288;61;11;50;227;111;116;4;135;56;79;153;66;87;84655;103;0;8,88;7,9;2020-11-11 06:53:00;6;53;180;900;161100;44,8;44;0,833333333333333;44,8333333333333;469,30848;465,8248
"360";"11/11/2020 06:53";6715;3;23,1;55;49;0,35;20,81;0,043;0,35;23,3;20,58;0,266;0,235;0,223;2258;871;50;2119;817;47;0,938;11,242;4,335;0,248;168;51;21;30;117;25;92;0;7;5;2;161;41;120;132200;67;0;8,29;7,61;2020-11-11 06:53:00;6;53;180;900;161100;44,8;44;0,833333333333333;44,8333333333333;290,8992;289,067
"361";"11/11/2020 07:08";6722;2;23;55;49;0,35;20,82;0,043;0,35;23,5;20,47;0,379;0,344;0,335;3199;1242;73;3096;1202;70;0,968;16,03;6,222;0,364;76;20;8;12;56;29;27;0;34;14;20;42;23;19;84683;28;0;8,88;7,9;2020-11-11 07:08:00;7;8;181;900;162000;45;45;0;45;428,365752;425,16952
"362";"11/11/2020 07:08";6715;3;23;55;49;0,35;20,82;0,043;0,35;23,3;20,59;0,256;0,228;0,213;2204;850;49;2023;780;45;0,918;10,922;4,211;0,241;290;175;90;85;115;80;35;73;14;6;8;276;164;112;132358;158;0;8,29;7,61;2020-11-11 07:08:00;7;8;181;900;162000;45;45;0;45;283,446576;281,88426
"363";"11/11/2020 07:23";6722;2;23,1;55;49;0,35;20,82;0,043;0,35;23,5;20,48;0,362;0,338;0,319;3177;1233;72;2945;1143;67;0,927;15,778;6,124;0,358;66;19;9;10;47;24;23;0;9;7;2;57;26;31;84712;30;0;8,88;7,9;2020-11-11 07:23:00;7;23;182;900;162900;45,2;45;0,333333333333333;45,3333333333333;417,573792;415,12392
"364";"11/11/2020 07:23";6715;3;23,1;55;49;0,35;20,82;0,043;0,35;23,3;20,55;0,285;0,262;0,241;2536;978;56;2294;884;51;0,905;12,53;4,831;0,277;1197;648;468;180;549;354;195;168;206;154;52;991;668;323;133138;779;1;8,35;7,71;2020-11-11 07:23:00;7;23;182;900;162900;45,2;45;0,333333333333333;45,3333333333333;322,72464;321,1124
"365";"11/11/2020 07:38";6722;2;22,9;55;49;0,35;20,82;0,044;0,35;23,5;20,44;0,392;0,375;0,348;3532;1371;80;3220;1250;73;0,912;17,483;6,786;0,397;132;33;9;24;99;33;66;0;8;6;2;124;36;88;84755;43;0;8,88;7,9;2020-11-11 07:38:00;7;38;183;900;163800;45,5;45;0,5;45,5;461,96928;459,5328
"366";"11/11/2020 07:38";6715;3;22,9;55;49;0,35;20,82;0,044;0,35;23,3;20,55;0,296;0,271;0,252;2615;1008;58;2396;924;53;0,916;12,957;4,996;0,286;276;163;81;82;113;56;57;8;39;27;12;237;110;127;133275;138;0;8,36;7,71;2020-11-11 07:38:00;7;38;183;900;163800;45,5;45;0,5;45,5;335,314704;333,49304
"367";"11/11/2020 07:53";6722;2;23;55;49;0,35;20,81;0,044;0,35;23,6;20,39;0,441;0,42;0,397;3936;1528;89;3679;1428;84;0,935;19,582;7,601;0,445;1194;460;302;158;734;473;261;136;416;294;122;778;481;297;85451;696;1;8,92;8,07;2020-11-11 07:53:00;7;53;184;900;164700;45,8;45;0,833333333333333;45,8333333333333;517,35522;514,15745
"368";"11/11/2020 07:53";6715;3;23;55;49;0,35;20,81;0,044;0,36;23,3;20,58;0,26;0,234;0,216;2315;892;51;2095;808;46;0,905;11,439;4,41;0,253;13;9;1;8;4;1;3;0;0;0;0;13;2;11;133276;1;0;8,36;7,71;2020-11-11 07:53:00;7;53;184;900;164700;45,8;45;0,833333333333333;45,8333333333333;293,90994;292,44165
"369";"11/11/2020 08:08";6722;2;23;55;49;0,35;20,81;0,044;0,36;23,5;20,42;0,42;0,392;0,375;3816;1481;87;3618;1404;82;0,948;19,038;7,39;0,432;1371;477;297;180;894;642;252;25;690;465;225;681;474;207;86150;699;1;8,98;8,09;2020-11-11 08:08:00;8;8;185;900;165600;46;46;0;46;507,615768;504,22068
"370";"11/11/2020 08:08";6715;3;23;55;49;0,35;20,81;0,044;0,36;23,3;20,59;0,242;0,222;0,198;2244;865;50;1945;750;43;0,867;10,996;4,24;0,243;51;2;1;1;49;0;49;0;0;0;0;51;1;50;133277;1;0;8,36;7,71;2020-11-11 08:08:00;8;8;185;900;165600;46;46;0;46;284,9778;283,9905
"371";"11/11/2020 08:23";6722;2;23;55;49;0,35;20,81;0,044;0,36;23,5;20,46;0,382;0,35;0,337;3321;1289;75;3175;1232;72;0,956;16,599;6,443;0,377;117;15;7;8;102;44;58;0;38;18;20;79;33;46;86189;39;0;8,98;8,09;2020-11-11 08:23:00;8;23;186;900;166500;46,2;46;0,333333333333333;46,3333333333333;438,6006;435,531
"372";"11/11/2020 08:23";6715;3;23;55;49;0,35;20,81;0,044;0,35;23,3;20,56;0,273;0,25;0,229;2421;933;53;2171;837;48;0,897;11,941;4,604;0,264;687;342;173;169;345;226;119;58;131;63;68;556;336;220;133617;340;0;8,36;7,71;2020-11-11 08:23:00;8;23;186;900;166500;46,2;46;0,333333333333333;46,3333333333333;304,728588;303,30363
"373";"11/11/2020 08:38";6722;2;23;55;49;0,35;20,81;0,044;0,36;23,6;20,44;0,396;0,373;0,352;3569;1385;81;3314;1286;75;0,929;17,73;6,882;0,402;35;9;4;5;26;11;15;0;21;9;12;14;6;8;86211;22;0;8,98;8,09;2020-11-11 08:38:00;8;38;187;900;167400;46,5;46;0,5;46,5;470,040732;467,24607
"374";"11/11/2020 08:38";6715;3;23;55;49;0,35;20,81;0,044;0,36;23,3;20,54;0,29;0,269;0,245;2695;1039;60;2408;928;53;0,893;13,285;5,122;0,294;1845;1077;824;253;768;561;207;212;555;448;107;1290;937;353;134839;1221;1;8,36;7,71;2020-11-11 08:38:00;8;38;187;900;167400;46,5;46;0,5;46,5;344,57544;343,0194
"375";"11/11/2020 08:53";6722;2;23,1;55;49;0,35;20,81;0,044;0,35;23,5;20,49;0,349;0,327;0,305;3077;1194;70;2820;1095;64;0,917;15,247;5,918;0,346;136;41;22;19;95;59;36;0;54;26;28;82;55;27;86267;56;0;8,98;8,09;2020-11-11 08:53:00;8;53;188;900;168300;46,8;46;0,833333333333333;46,8333333333333;404,80692;402,5917
"376";"11/11/2020 08:53";6715;3;23,1;55;49;0,35;20,81;0,044;0,35;23,3;20,57;0,258;0,241;0,214;2361;910;52;2038;786;45;0,863;11,558;4,456;0,255;69;20;6;14;49;18;31;0;0;0;0;69;24;45;134857;19;0;8,36;7,71;2020-11-11 08:53:00;8;53;188;900;168300;46,8;46;0,833333333333333;46,8333333333333;296,029968;295,05268
"377";"11/11/2020 09:08";6722;2;27,4;49;49;0,35;20,81;0,043;0,35;23,6;20,47;0,358;0,343;0,314;3242;1259;74;2914;1131;66;0,899;16,001;6,211;0,363;1116;449;296;153;667;473;194;152;309;205;104;807;564;243;87003;736;1;8,98;8,09;2020-11-11 09:08:00;9;8;189;900;169200;47;47;0;47;425,716968;423,69218
"378";"11/11/2020 09:08";6715;3;27,4;49;49;0,35;20,81;0,043;0,35;23,9;20,58;0,25;0,237;0,207;2324;896;51;1962;757;43;0,844;11,33;4,368;0,25;489;264;171;93;225;147;78;136;0;0;0;489;318;171;135143;285;0;8,36;7,71;2020-11-11 09:08:00;9;8;189;900;169200;47;47;0;47;288,720792;287,99292
"379";"11/11/2020 09:23";6722;2;29,7;51;49;0,35;20,82;0,043;0,35;27,7;20,44;0,398;0,382;0,355;3592;1394;82;3282;1274;75;0,914;17,787;6,904;0,404;441;150;71;79;291;173;118;42;144;62;82;297;182;115;87215;212;0;8,98;8,11;2020-11-11 09:23:00;9;23;190;900;170100;47,2;47;0,333333333333333;47,3333333333333;473,792064;471,25564
"380";"11/11/2020 09:23";6715;3;29,7;51;49;0,35;20,82;0,043;0,35;28,2;20,6;0,23;0,218;0,187;2154;830;48;1775;684;39;0,824;10,45;4,029;0,231;191;128;64;64;63;40;23;17;1;0;1;190;104;86;135236;93;0;8,36;7,71;2020-11-11 09:23:00;9;23;190;900;170100;47,2;47;0,333333333333333;47,3333333333333;270,135936;269,67936
"381";"11/11/2020 09:38";6722;2;30,1;57;49;0,35;20,82;0,042;0,36;29,3;20,53;0,311;0,29;0,268;2809;1090;64;2552;990;58;0,909;13,892;5,392;0,315;65;19;15;4;46;14;32;0;35;12;23;30;17;13;87234;19;0;8,98;8,11;2020-11-11 09:38:00;9;38;191;900;171000;47,5;47;0,5;47,5;369,255168;367,35168
"382";"11/11/2020 09:38";6715;3;30,1;57;49;0,35;20,82;0,042;0,35;29,5;20,64;0,201;0,183;0,158;1798;693;40;1503;580;33;0,836;8,75;3,374;0,193;70;35;17;18;35;24;11;4;0;0;0;70;41;29;135273;38;0;8,36;7,71;2020-11-11 09:38:00;9;38;191;900;171000;47,5;47;0,5;47,5;225,91392;225,4192
"383";"11/11/2020 09:53";6722;2;30;57;49;0,35;20,82;0,042;0,35;29,9;20,58;0,267;0,243;0,225;2292;889;52;2080;807;47;0,908;11,332;4,399;0,257;36;23;13;10;13;5;8;0;3;2;1;33;16;17;87256;22;0;8,98;8,11;2020-11-11 09:53:00;9;53;192;900;171900;47,8;47;0,833333333333333;47,8333333333333;299,933088;298,39888
"384";"11/11/2020 09:53";6715;3;30;57;49;0,35;20,82;0,042;0,35;30;20,67;0,173;0,152;0,131;1500;578;33;1247;481;28;0,831;7,292;2,812;0,161;81;75;23;52;6;2;4;0;0;0;0;81;25;56;135290;16;0;8,36;7,71;2020-11-11 09:53:00;9;53;192;900;171900;47,8;47;0,833333333333333;47,8333333333333;186,103764;185,73489
"385";"11/11/2020 10:08";6722;2;30;55;49;0,35;20,82;0,042;0,36;30,3;20,6;0,244;0,221;0,203;2122;823;48;1907;740;43;0,899;10,47;4,064;0,238;198;84;41;43;114;60;54;0;101;48;53;97;53;44;87369;113;0;8,98;8,11;2020-11-11 10:08:00;10;8;193;900;172800;48;48;0;48;276,140736;274,82736
"386";"11/11/2020 10:08";6715;3;30;55;49;0,35;20,82;0,042;0,35;30,2;20,66;0,172;0,153;0,13;1511;583;33;1239;478;27;0,82;7,327;2,825;0,162;56;34;12;22;22;5;17;0;0;0;0;56;17;39;135310;20;0;8,36;7,71;2020-11-11 10:08:00;10;8;193;900;172800;48;48;0;48;185,49828;185,2158
"387";"11/11/2020 10:23";6722;2;29,9;55;49;0,35;20,82;0,042;0,35;30,6;20,61;0,235;0,21;0,192;2013;781;46;1801;699;41;0,895;9,925;3,852;0,225;111;33;24;9;78;48;30;0;61;40;21;50;32;18;87447;78;0;8,98;8,11;2020-11-11 10:23:00;10;23;194;900;173700;48,2;48;0,333333333333333;48,3333333333333;264,32796;263,1131
"388";"11/11/2020 10:23";6715;3;29,9;55;49;0,35;20,82;0,042;0,35;30,4;20,67;0,172;0,152;0,13;1504;580;33;1234;476;27;0,82;7,292;2,811;0,161;111;60;23;37;51;23;28;9;0;0;0;111;46;65;135349;39;0;8,36;7,71;2020-11-11 10:23:00;10;23;194;900;173700;48,2;48;0,333333333333333;48,3333333333333;185,49828;185,2158
"389";"11/11/2020 10:38";6722;2;30;56;49;0,35;20,82;0,042;0,36;30,7;20,63;0,22;0,191;0,178;1831;711;42;1670;648;38;0,912;9,061;3,517;0,206;39;8;4;4;31;12;19;0;16;6;10;23;10;13;87471;23;0;8,98;8,11;2020-11-11 10:38:00;10;38;195;900;174600;48,5;48;0,5;48,5;242,533872;241,25472
"390";"11/11/2020 10:38";6715;3;30;56;49;0,35;20,82;0,042;0,35;30,4;20,66;0,177;0,154;0,135;1517;585;34;1282;494;28;0,845;7,396;2,852;0,163;364;228;72;156;136;42;94;0;0;0;0;364;114;250;135488;139;0;8,36;7,71;2020-11-11 10:38:00;10;38;195;900;174600;48,5;48;0,5;48,5;192,53724;192,0439
"391";"11/11/2020 10:53";6722;2;29,9;54;49;0,35;20,82;0,043;0,35;30,8;20,64;0,203;0,18;0,16;1726;670;39;1491;579;34;0,864;8,45;3,28;0,192;36;10;6;4;26;17;9;0;15;8;7;21;15;6;87501;31;0;8,98;8,11;2020-11-11 10:53:00;10;53;196;900;175500;48,8;48;0,833333333333333;48,8333333333333;222,087528;221,34528
"392";"11/11/2020 10:53";6715;3;29,9;54;49;0,35;20,82;0,043;0,35;30,5;20,66;0,184;0,164;0,141;1618;624;36;1335;515;30;0,825;7,853;3,028;0,174;194;98;41;57;96;41;55;10;0;0;0;194;82;112;135578;90;0;8,36;7,71;2020-11-11 10:53:00;10;53;196;900;175500;48,8;48;0,833333333333333;48,8333333333333;202,662;202,311
"393";"11/11/2020 11:08";6722;2;30;55;49;0,35;20,82;0,043;0,35;30,8;20,64;0,204;0,18;0,161;1711;664;39;1491;579;34;0,871;8,393;3,258;0,191;50;28;17;11;22;3;19;0;43;17;26;7;3;4;87524;23;0;8,98;8,11;2020-11-11 11:08:00;11;8;197;900;176400;49;49;0;49;222,542892;221,73567
"394";"11/11/2020 11:08";6715;3;30;55;49;0,35;20,82;0,043;0,35;30,5;20,67;0,166;0,147;0,123;1458;562;32;1170;451;26;0,803;7,04;2,714;0,156;65;40;28;12;25;8;17;2;0;0;0;65;36;29;135609;30;0;8,36;7,71;2020-11-11 11:08:00;11;8;197;900;176400;49;49;0;49;178,969728;178,82528
"395";"11/11/2020 11:23";6722;2;30;56;49;0,35;20,82;0,043;0,35;30,9;20,61;0,229;0,21;0,186;1994;774;45;1713;665;39;0,859;9,754;3,786;0,221;1436;486;288;198;950;674;276;69;422;238;184;1014;724;290;88323;799;1;8,98;8,11;2020-11-11 11:23:00;11;23;198;900;177300;49,2;49;0,333333333333333;49,3333333333333;255,87954;255,07665
"396";"11/11/2020 11:23";6715;3;30;56;49;0,35;20,82;0,043;0,35;30,5;20,66;0,18;0,164;0,137;1621;625;36;1296;500;29;0,8;7,821;3,015;0,173;370;219;109;110;151;70;81;17;0;0;0;370;179;191;135774;166;0;8,36;7,71;2020-11-11 11:23:00;11;23;198;900;177300;49,2;49;0,333333333333333;49,3333333333333;201,1608;201,024
"397";"11/11/2020 11:38";6722;2;30,1;54;49;0,35;20,82;0,044;0,35;30,9;20,59;0,248;0,225;0,204;2129;827;48;1888;733;43;0,887;10,481;4,068;0,238;80;41;21;20;39;12;27;0;55;28;27;25;5;20;88351;28;0;8,98;8,11;2020-11-11 11:38:00;11;38;199;900;178200;49,5;49;0,5;49,5;275,179968;274,00368
"398";"11/11/2020 11:38";6715;3;30,1;54;49;0,35;20,82;0,044;0,35;30,5;20,65;0,187;0,165;0,144;1624;626;36;1366;526;30;0,841;7,91;3,05;0,175;118;52;24;28;66;26;40;0;0;0;0;118;50;68;135808;34;0;8,36;7,71;2020-11-11 11:38:00;11;38;199;900;178200;49,5;49;0,5;49,5;203,622768;203,13468
"399";"11/11/2020 11:53";6722;2;29,9;55;49;0,35;20,82;0,043;0,35;30,9;20,64;0,2;0,18;0,157;1724;669;39;1453;564;33;0,843;8,4;3,26;0,191;616;244;160;84;372;240;132;39;182;122;60;434;278;156;88692;341;0;8,98;8,11;2020-11-11 11:53:00;11;53;200;900;179100;49,8;49;0,833333333333333;49,8333333333333;220,721436;220,17411
"400";"11/11/2020 11:53";6715;3;29,9;55;49;0,35;20,82;0,043;0,35;30,5;20,67;0,164;0,147;0,121;1467;566;32;1154;445;25;0,786;7,059;2,722;0,156;59;35;8;27;24;12;12;0;0;0;0;59;20;39;135826;18;0;8,36;7,71;2020-11-11 11:53:00;11;53;200;900;179100;49,8;49;0,833333333333333;49,8333333333333;178,062336;178,04736
"401";"11/11/2020 12:08";6722;2;30;55;49;0,35;20,82;0,042;0,35;31;20,6;0,24;0,225;0,198;2174;844;49;1855;720;42;0,853;10,62;4,122;0,241;225;134;56;78;91;55;36;0;152;67;85;73;44;29;88770;78;0;8,98;8,11;2020-11-11 12:08:00;12;8;201;900;180000;50;50;0;50;278,133996;277,32971
"402";"11/11/2020 12:08";6715;3;30;55;49;0,35;20,82;0,042;0,35;30,5;20,68;0,162;0,148;0,121;1470;567;32;1146;442;25;0,78;7,061;2,722;0,156;55;43;22;21;12;4;8;0;0;0;0;55;26;29;135850;24;0;8,36;7,71;2020-11-11 12:08:00;12;8;201;900;180000;50;50;0;50;177,74208;177,7728
"403";"11/11/2020 12:23";6722;2;30;56;49;0,35;20,82;0,041;0,37;31;20,64;0,208;0,185;0,167;1837;713;42;1610;625;37;0,876;9,022;3,502;0,205;146;67;42;25;79;34;45;0;51;36;15;95;40;55;88851;81;0;8,98;8,11;2020-11-11 12:23:00;12;23;202;900;180900;50,2;50;0,333333333333333;50,3333333333333;240,011856;239,09256
"404";"11/11/2020 12:23";6715;3;30;56;49;0,35;20,82;0,041;0,35;30,5;20,68;0,162;0,148;0,121;1477;570;33;1147;442;25;0,776;7,091;2,734;0,157;389;33;9;24;356;280;76;0;0;0;0;389;289;100;135932;82;0;8,36;7,71;2020-11-11 12:23:00;12;23;202;900;180900;50,2;50;0,333333333333333;50,3333333333333;183,076344;183,13944
"405";"11/11/2020 12:38";6722;2;29,9;55;49;0,35;20,82;0,041;0,35;31;20,6;0,244;0,224;0,203;2141;831;49;1900;737;43;0,887;10,539;4,091;0,239;441;210;97;113;231;133;98;17;261;128;133;180;102;78;89075;224;0;8,98;8,16;2020-11-11 12:38:00;12;38;203;900;181800;50,5;50;0,5;50,5;280,912884;279,71209
"406";"11/11/2020 12:38";6715;3;29,9;55;49;0,35;20,82;0,041;0,35;30,5;20,67;0,164;0,149;0,123;1482;571;33;1164;449;26;0,785;7,128;2,748;0,158;74;15;6;9;59;16;43;0;0;0;0;74;22;52;135951;19;0;8,36;7,71;2020-11-11 12:38:00;12;38;203;900;181800;50,5;50;0,5;50,5;183,57174;183,56415
"407";"11/11/2020 12:53";6722;2;30;56;49;0,35;20,82;0,041;0,35;31;20,61;0,24;0,213;0,199;2012;781;46;1857;721;42;0,923;9,983;3,875;0,227;140;76;51;25;64;30;34;0;101;49;52;39;32;7;89152;77;0;8,98;8,16;2020-11-11 12:53:00;12;53;204;900;182700;50,8;50;0,833333333333333;50,8333333333333;266,476344;264,95494
"408";"11/11/2020 12:53";6715;3;30;56;49;0,35;20,82;0,041;0,35;30,5;20,68;0,159;0,143;0,118;1418;547;31;1119;431;25;0,789;6,825;2,631;0,151;69;23;0;23;46;20;26;0;0;0;0;69;20;49;135968;16;0;8,36;7,71;2020-11-11 12:53:00;12;53;204;900;182700;50,8;50;0,833333333333333;50,8333333333333;172,653012;172,61637
