20200508_SD_Ucpdd_K1;Test;TX001;TX002;TX003;;;;;;;;;;;;;;
18.05.2020;02:30;2346;5;0,40;20,77;0,053;-138,605;0,50;28,7;20,59;0,211;-138,605;0,1719;0,1581;53;48;0,901;
18.05.2020;02:35;2346;5;0,40;20,77;0,052;-138,605;0,50;28,7;20,59;0,212;-138,606;0,1805;0,1601;56;48;0,862;
18.05.2020;02:40;2346;5;0,40;20,77;0,052;-138,605;0,50;28,8;20,52;0,274;-138,606;0,2456;0,2215;75;66;0,879;
18.05.2020;02:45;2346;5;0,40;20,77;0,052;-138,605;0,51;28,9;20,49;0,298;-138,606;0,2750;0,2456;86;75;0,869;
18.05.2020;02:50;2346;5;0,40;20,77;0,053;-138,605;0,49;28,8;20,51;0,278;-138,605;0,2517;0,2254;76;66;0,872;
18.05.2020;02:55;2346;5;0,40;20,77;0,052;-138,606;0,51;28,8;20,56;0,233;-138,605;0,2038;0,1807;64;55;0,861;
18.05.2020;03:00;2346;5;0,40;20,77;0,052;-138,606;0,50;28,7;20,58;0,216;-138,605;0,1817;0,1635;56;49;0,877;
18.05.2020;03:05;2346;5;0,40;20,77;0,052;-138,605;0,49;28,7;20,58;0,220;-138,606;0,1878;0,1685;57;50;0,873;
18.05.2020;03:10;2346;5;0,40;20,77;0,053;-138,605;0,50;28,7;20,59;0,214;-138,606;0,1768;0,1611;54;48;0,890;
18.05.2020;03:15;2346;5;0,40;20,76;0,054;-138,605;0,50;28,7;20,57;0,230;-138,605;0,1915;0,1753;59;53;0,896;
18.05.2020;03:20;2346;5;0,40;20,76;0,056;-138,605;0,50;28,7;20,52;0,273;-138,605;0,2419;0,2176;75;65;0,876;
18.05.2020;03:25;2346;5;0,40;20,76;0,054;-138,605;0,50;28,7;20,54;0,252;-138,605;0,2210;0,1979;68;60;0,872;
18.05.2020;03:30;2346;5;0,40;20,77;0,053;-138,605;0,49;28,7;20,52;0,277;-138,605;0,2480;0,2235;75;66;0,878;
18.05.2020;03:35;2346;5;0,40;20,76;0,053;-138,605;0,51;28,7;20,59;0,216;-138,605;0,1780;0,1631;56;50;0,896;
18.05.2020;03:40;2346;5;0,40;20,77;0,053;-138,605;0,51;28,7;20,60;0,208;-138,605;0,1694;0,1552;52;47;0,896;
18.05.2020;03:45;2346;5;0,40;20,77;0,053;-138,605;0,51;28,7;20,57;0,232;-138,606;0,1952;0,1793;60;54;0,899;
18.05.2020;03:50;2346;5;0,40;20,76;0,055;-138,605;0,51;28,7;20,56;0,242;-138,605;0,2001;0,1876;62;57;0,922;
18.05.2020;03:55;2346;5;0,40;20,76;0,056;-138,606;0,50;28,7;20,58;0,221;-138,605;0,1817;0,1650;56;50;0,887;
18.05.2020;04:00;2346;5;0,40;20,76;0,055;-138,605;0,49;28,7;20,58;0,219;-138,605;0,1793;0,1640;54;49;0,895;
18.05.2020;04:05;2346;5;0,40;20,76;0,054;-138,605;0,49;28,7;20,55;0,255;-138,605;0,2149;0,2009;65;60;0,919;
18.05.2020;04:10;2346;5;0,40;20,77;0,053;-138,605;0,50;28,7;20,58;0,217;-138,605;0,1805;0,1640;56;50;0,888;
18.05.2020;04:15;2346;5;0,40;20,77;0,053;-138,605;0,50;28,7;20,55;0,248;-138,605;0,2112;0,1950;65;59;0,905;
18.05.2020;04:20;2346;5;0,40;20,77;0,053;-138,605;0,50;28,7;20,59;0,211;-138,605;0,1756;0,1586;54;48;0,881;
18.05.2020;04:25;2346;5;0,40;20,77;0,053;-138,605;0,51;28,7;20,54;0,259;-138,606;0,2271;0,2058;72;64;0,884;
18.05.2020;04:30;2346;5;0,40;20,77;0,053;-138,605;0,50;28,8;20,52;0,282;-138,605;0,2480;0,2289;75;68;0,905;
18.05.2020;04:35;2346;5;0,40;20,77;0,053;-138,605;0,50;28,8;20,50;0,289;-138,606;0,2603;0,2352;80;71;0,882;
18.05.2020;04:40;2346;5;0,40;20,77;0,053;-138,606;0,50;28,8;20,50;0,295;-138,605;0,2676;0,2421;82;73;0,883;
18.05.2020;04:45;2346;5;0,40;20,76;0,054;-138,605;0,50;28,8;20,54;0,254;-138,606;0,2198;0,1999;68;60;0,888;
18.05.2020;04:50;2346;5;0,40;20,76;0,054;-138,605;0,50;28,8;20,53;0,266;-138,605;0,2382;0,2122;74;64;0,866;
18.05.2020;04:55;2346;5;0,40;20,76;0,054;-138,606;0,49;28,8;20,58;0,218;-138,605;0,1829;0,1635;55;48;0,870;
18.05.2020;05:00;2346;5;0,40;20,76;0,055;-138,605;0,49;28,8;20,51;0,284;-138,604;0,2517;0,2289;76;68;0,888;
18.05.2020;05:05;2346;5;0,40;20,76;0,055;-138,605;0,51;28,8;20,54;0,261;-138,606;0,2222;0,2053;69;63;0,906;
18.05.2020;05:10;2346;5;0,40;20,76;0,054;-138,606;0,51;28,8;20,58;0,221;-138,605;0,1854;0,1665;58;50;0,875;
18.05.2020;05:15;2346;5;0,40;20,77;0,053;-138,605;0,50;28,8;20,60;0,204;-138,605;0,1694;0,1503;52;45;0,861;
18.05.2020;05:20;2346;5;0,40;20,76;0,053;-138,605;0,50;28,7;20,61;0,187;-138,605;0,1547;0,1336;48;40;0,834;
18.05.2020;05:25;2346;5;0,40;20,77;0,053;-138,605;0,50;28,8;20,58;0,216;-138,605;0,1854;0,1631;58;49;0,853;
18.05.2020;05:30;2346;5;0,40;20,76;0,053;-138,605;0,50;28,7;20,60;0,199;-138,605;0,1657;0,1459;52;44;0,853;
18.05.2020;05:35;2346;5;0,40;20,77;0,053;-138,605;0,50;28,7;20,60;0,200;-138,605;0,1621;0,1464;50;44;0,881;
18.05.2020;05:40;2346;5;0,40;20,77;0,053;-138,606;0,50;28,7;20,60;0,207;-138,605;0,1694;0,1537;52;46;0,886;
18.05.2020;05:45;2346;5;0,40;20,76;0,053;-138,605;0,50;28,7;20,57;0,231;-138,606;0,1952;0,1773;60;53;0,887;
18.05.2020;05:50;2346;5;0,40;20,76;0,055;-138,605;0,50;28,7;20,57;0,231;-138,605;0,1952;0,1758;60;53;0,878;
18.05.2020;05:55;2346;5;0,40;20,76;0,056;-138,604;0,50;28,7;20,60;0,205;-138,605;0,1645;0,1483;50;44;0,879;
18.05.2020;06:00;2346;5;0,40;20,76;0,054;-138,606;0,50;28,7;20,52;0,276;-138,605;0,2443;0,2220;75;67;0,887;
18.05.2020;06:05;2346;5;0,40;20,76;0,055;-138,605;0,50;28,7;20,53;0,269;-138,606;0,2308;0,2141;71;64;0,910;
18.05.2020;06:10;2346;5;0,40;20,76;0,056;-138,605;0,50;28,8;20,49;0,300;-138,606;0,2664;0,2436;82;73;0,894;
18.05.2020;06:15;2346;5;0,40;20,76;0,055;-138,605;0,50;29,0;20,45;0,346;-138,605;0,3118;0,2903;95;87;0,914;
18.05.2020;06:20;2346;5;0,40;20,76;0,056;-138,606;0,50;29,1;20,44;0,348;-138,605;0,3204;0,2917;99;88;0,889;
18.05.2020;06:25;2346;5;0,40;20,76;0,056;-138,605;0,50;29,1;20,47;0,324;-138,605;0,2947;0,2682;91;81;0,889;
18.05.2020;06:30;2346;5;0,40;20,76;0,055;-138,605;0,50;29,2;20,48;0,313;-138,605;0,2861;0,2578;88;78;0,879;
18.05.2020;06:35;2346;5;0,40;20,76;0,055;-138,605;0,50;29,2;20,49;0,298;-138,605;0,2713;0,2431;84;73;0,872;
18.05.2020;06:40;2346;5;0,40;20,76;0,055;-138,605;0,50;29,3;20,53;0,267;-138,606;0,2370;0,2127;73;64;0,874;
18.05.2020;06:45;2346;5;0,40;20,77;0,054;-138,605;0,50;29,3;20,51;0,282;-138,605;0,2541;0,2279;78;68;0,873;
18.05.2020;06:50;2346;5;0,40;20,77;0,053;-138,606;0,50;29,3;20,52;0,273;-138,606;0,2419;0,2200;74;66;0,889;
18.05.2020;06:55;2346;5;0,40;20,77;0,053;-138,606;0,50;29,3;20,58;0,215;-138,605;0,1829;0,1626;56;49;0,863;
18.05.2020;07:00;2346;5;0,40;20,77;0,053;-138,606;0,50;29,3;20,61;0,195;-138,605;0,1596;0,1419;49;43;0,864;
18.05.2020;07:05;2346;5;0,40;20,77;0,052;-138,605;0,50;29,3;20,62;0,188;-138,605;0,1510;0,1360;47;41;0,878;
18.05.2020;07:10;2346;5;0,40;20,77;0,052;-138,606;0,50;29,3;20,62;0,185;-138,605;0,1498;0,1331;46;40;0,863;
18.05.2020;07:15;2346;5;0,40;20,77;0,054;-138,605;0,50;29,2;20,52;0,286;-138,606;0,2443;0,2318;74;70;0,936;
18.05.2020;07:20;2346;5;0,40;20,76;0,059;-138,605;0,50;29,2;20,50;0,286;-138,606;0,2541;0,2269;79;68;0,868;
18.05.2020;07:25;2346;5;0,40;20,76;0,058;-138,605;0,50;29,2;20,52;0,268;-138,606;0,2357;0,2102;73;63;0,867;
18.05.2020;07:30;2346;5;0,40;20,76;0,057;-138,606;0,50;29,2;20,55;0,242;-138,606;0,2161;0,1856;67;56;0,829;
18.05.2020;07:35;2346;5;0,40;20,76;0,057;-138,606;0,49;29,3;20,59;0,208;-138,605;0,1731;0,1508;53;44;0,842;
18.05.2020;07:40;2346;5;0,40;20,76;0,055;-138,606;0,50;29,3;20,60;0,198;-138,605;0,1621;0,1424;50;43;0,852;
18.05.2020;07:45;2346;5;0,40;20,76;0,054;-138,606;0,50;29,4;20,60;0,201;-138,605;0,1645;0,1468;51;44;0,868;
18.05.2020;07:50;2346;5;0,40;20,77;0,053;-138,606;0,50;29,4;20,61;0,192;-138,606;0,1510;0,1385;46;42;0,898;
18.05.2020;07:55;2346;5;0,40;20,77;0,053;-138,605;0,51;29,4;20,62;0,186;-138,606;0,1461;0,1336;46;41;0,894;
18.05.2020;08:00;2346;5;0,40;20,77;0,052;-138,605;0,49;29,5;20,55;0,253;-138,606;0,2210;0,2004;67;59;0,885;
18.05.2020;08:05;2346;5;0,40;20,77;0,051;-138,605;0,50;29,4;20,59;0,212;-138,605;0,1780;0,1611;55;48;0,883;
18.05.2020;08:10;2346;5;0,40;20,77;0,051;-138,605;0,50;29,4;20,58;0,218;-138,605;0,1842;0,1670;57;50;0,885;
18.05.2020;08:15;2346;5;0,40;20,77;0,050;-138,605;0,50;29,1;20,61;0,202;-138,605;0,1608;0,1518;49;45;0,930;
18.05.2020;08:20;2346;5;0,40;20,77;0,051;-138,605;0,50;29,0;20,62;0,183;-138,606;0,1486;0,1321;46;40;0,864;
18.05.2020;08:25;2346;5;0,40;20,77;0,052;-138,606;0,50;28,9;20,57;0,230;-138,606;0,1915;0,1773;59;54;0,908;
18.05.2020;08:30;2346;5;0,40;20,77;0,052;-138,606;0,51;28,9;20,61;0,191;-138,605;0,1559;0,1395;49;43;0,870;
18.05.2020;08:35;2346;5;0,40;20,77;0,050;-138,606;0,50;28,9;20,60;0,205;-138,606;0,1707;0,1547;53;47;0,885;
18.05.2020;08:40;2346;5;0,40;20,77;0,049;-138,606;0,50;28,9;20,59;0,213;-138,606;0,1805;0,1635;56;49;0,884;
18.05.2020;08:45;2346;5;0,40;20,77;0,049;-138,605;0,50;29,0;20,53;0,276;-138,606;0,2382;0,2264;73;68;0,938;
18.05.2020;08:50;2346;5;0,40;20,77;0,049;-138,606;0,49;29,1;20,52;0,284;-138,606;0,2455;0,2348;73;69;0,945;
18.05.2020;08:55;2346;5;0,40;20,77;0,049;-138,606;0,50;29,1;20,58;0,227;-138,605;0,1915;0,1773;59;53;0,908;
18.05.2020;09:00;2346;5;0,40;20,77;0,048;-138,606;0,50;29,2;20,61;0,193;-138,606;0,1584;0,1444;49;44;0,891;
18.05.2020;09:05;2346;5;0,40;20,77;0,048;-138,605;0,50;29,2;20,62;0,183;-138,606;0,1486;0,1351;46;41;0,888;
18.05.2020;09:10;2346;5;0,40;20,77;0,048;-138,606;0,50;29,2;20,63;0,180;-138,605;0,1436;0,1316;44;40;0,897;
18.05.2020;09:15;2346;5;0,40;20,77;0,048;-138,605;0,50;29,3;20,63;0,177;-138,606;0,1436;0,1292;45;39;0,876;
18.05.2020;09:20;2346;5;0,40;20,77;0,049;-138,606;0,50;29,3;20,63;0,174;-138,605;0,1400;0,1252;43;37;0,871;
18.05.2020;09:25;2346;5;0,40;20,77;0,048;-138,605;0,51;29,4;20,63;0,178;-138,605;0,1424;0,1297;44;39;0,889;
18.05.2020;09:30;2346;5;0,40;20,77;0,047;-138,605;0,50;29,4;20,63;0,172;-138,606;0,1363;0,1247;42;37;0,895;
18.05.2020;09:35;2346;5;0,40;20,77;0,047;-138,606;0,50;29,4;20,64;0,165;-138,605;0,1314;0,1179;41;36;0,874;
18.05.2020;09:40;2346;5;0,40;20,77;0,046;-138,605;0,51;29,3;20,62;0,191;-138,605;0,1572;0,1444;49;44;0,900;
18.05.2020;09:45;2346;5;0,40;20,77;0,046;-138,606;0,50;29,1;20,56;0,246;-138,606;0,2173;0,1994;67;60;0,898;
18.05.2020;09:50;2346;5;0,40;20,77;0,046;-138,606;0,49;29,0;20,53;0,271;-138,606;0,2419;0,2244;73;67;0,911;
18.05.2020;09:55;2346;5;0,40;20,77;0,046;-138,605;0,50;28,9;20,60;0,204;-138,606;0,1743;0,1572;54;47;0,879;
18.05.2020;10:00;2346;5;0,40;20,77;0,047;-138,606;0,51;28,9;20,57;0,229;-138,606;0,1964;0,1812;61;55;0,904;
18.05.2020;10:05;2346;5;0,40;20,77;0,048;-138,605;0,50;28,9;20,61;0,189;-138,606;0,1596;0,1410;50;42;0,857;
18.05.2020;10:10;2346;5;0,40;20,77;0,047;-138,605;0,50;28,9;20,63;0,177;-138,606;0,1449;0,1292;45;39;0,867;
18.05.2020;10:15;2346;5;0,40;20,77;0,047;-138,606;0,50;28,9;20,62;0,181;-138,605;0,1486;0,1336;46;40;0,876;
18.05.2020;10:20;2346;5;0,40;20,77;0,046;-138,606;0,50;28,9;20,63;0,180;-138,605;0,1473;0,1336;45;40;0,885;
18.05.2020;10:25;2346;5;0,40;20,77;0,045;-138,606;0,50;29,0;20,56;0,240;-138,605;0,2124;0,1950;66;59;0,899;
18.05.2020;10:30;2346;5;0,40;20,77;0,045;-138,606;0,49;29,0;20,62;0,190;-138,605;0,1584;0,1444;48;43;0,891;
18.05.2020;10:35;2346;5;0,40;20,77;0,045;-138,605;0,49;29,1;20,63;0,182;-138,605;0,1486;0,1365;45;40;0,900;
18.05.2020;10:40;2346;5;0,40;20,77;0,045;-138,605;0,50;29,2;20,62;0,180;-138,606;0,1510;0,1351;47;40;0,870;
18.05.2020;10:45;2346;5;0,40;20,77;0,045;-138,606;0,50;29,2;20,63;0,179;-138,606;0,1473;0,1336;45;40;0,885;
18.05.2020;10:50;2346;5;0,40;20,77;0,045;-138,605;0,50;29,2;20,61;0,193;-138,606;0,1621;0,1478;50;44;0,892;
18.05.2020;10:55;2346;5;0,40;20,77;0,045;-138,605;0,50;29,3;20,62;0,188;-138,605;0,1535;0,1434;46;43;0,919;
14.05.2020;16:30;2354;7;0,40;20,75;0,063;-138,606;0,50;25,2;20,39;0,343;-138,605;0,3573;0,2804;113;84;0,743;
14.05.2020;16:35;2354;7;0,40;20,74;0,072;-138,606;0,50;26,0;20,42;0,330;-138,606;0,3229;0,2583;102;77;0,760;
14.05.2020;16:40;2354;7;0,40;20,74;0,069;-138,605;0,50;26,7;20,50;0,267;-138,606;0,2480;0,1984;78;59;0,760;
14.05.2020;16:45;2354;7;0,40;20,75;0,066;-138,606;0,50;27,1;20,56;0,215;-138,606;0,1891;0,1493;60;45;0,748;
14.05.2020;16:50;2354;7;0,40;20,75;0,065;-138,606;0,49;27,6;20,52;0,254;-138,606;0,2296;0,1896;71;56;0,790;
14.05.2020;16:55;2354;7;0,40;20,75;0,062;-138,606;0,50;28,0;20,47;0,293;-138,606;0,2775;0,2318;86;69;0,801;
14.05.2020;17:00;2354;7;0,40;20,75;0,063;-138,606;0,50;28,3;20,44;0,322;-138,606;0,3094;0,2588;96;77;0,802;
14.05.2020;17:05;2354;7;0,40;20,75;0,064;-138,606;0,50;28,5;20,54;0,237;-138,606;0,2112;0,1739;67;52;0,787;
14.05.2020;17:10;2354;7;0,40;20,75;0,063;-138,606;0,50;28,5;20,53;0,243;-138,606;0,2210;0,1802;69;54;0,778;
14.05.2020;17:15;2354;7;0,40;20,76;0,060;-138,606;0,50;28,5;20,55;0,228;-138,606;0,2087;0,1685;66;51;0,768;
14.05.2020;17:20;2354;7;0,40;20,75;0,059;-138,606;0,50;28,6;20,59;0,189;-138,606;0,1657;0,1301;52;39;0,743;
14.05.2020;17:25;2354;7;0,40;20,76;0,059;-138,605;0,50;28,6;20,61;0,172;-138,606;0,1498;0,1134;47;34;0,712;
14.05.2020;17:30;2354;7;0,40;20,75;0,060;-138,606;0,50;28,7;20,49;0,274;-138,606;0,2603;0,2141;81;64;0,786;
14.05.2020;17:35;2354;7;0,40;20,76;0,058;-138,606;0,49;28,8;20,54;0,237;-138,606;0,2222;0,1793;69;53;0,768;
14.05.2020;17:40;2354;7;0,40;20,76;0,057;-138,606;0,50;28,9;20,49;0,278;-138,606;0,2701;0,2205;85;66;0,779;
14.05.2020;17:45;2354;7;0,40;20,76;0,056;-138,605;0,50;29,0;20,52;0,254;-138,605;0,2370;0,1984;74;60;0,803;
14.05.2020;17:50;2354;7;0,40;20,76;0,055;-138,606;0,50;29,1;20,53;0,246;-138,606;0,2259;0,1906;70;57;0,810;
14.05.2020;17:55;2354;7;0,40;20,76;0,052;-138,605;0,50;29,2;20,54;0,244;-138,606;0,2222;0,1915;69;57;0,832;
14.05.2020;18:00;2354;7;0,40;20,76;0,058;-138,606;0,50;29,2;20,56;0,225;-138,606;0,1977;0,1670;62;50;0,812;
14.05.2020;18:05;2354;7;0,40;20,76;0,055;-138,606;0,50;29,3;20,60;0,188;-138,606;0,1584;0,1336;49;40;0,810;
14.05.2020;18:10;2354;7;0,40;20,76;0,051;-138,605;0,50;29,4;20,57;0,218;-138,606;0,1903;0,1670;59;50;0,850;
14.05.2020;18:15;2354;7;0,40;20,76;0,052;-138,605;0,50;29,4;20,59;0,198;-138,606;0,1694;0,1459;53;44;0,831;
14.05.2020;18:20;2354;7;0,40;20,76;0,054;-138,606;0,50;29,4;20,55;0,239;-138,606;0,2112;0,1856;66;56;0,852;
14.05.2020;18:25;2354;7;0,40;20,76;0,056;-138,606;0,50;29,5;20,46;0,320;-138,606;0,2971;0,2647;92;79;0,866;
14.05.2020;18:30;2354;7;0,40;20,76;0,053;-138,605;0,50;29,3;20,51;0,274;-138,605;0,2505;0,2205;77;66;0,854;
14.05.2020;18:35;2354;7;0,40;20,77;0,052;-138,606;0,50;29,1;20,56;0,229;-138,606;0,2075;0,1768;64;53;0,820;
14.05.2020;18:40;2354;7;0,40;20,76;0,051;-138,606;0,50;29,1;20,58;0,212;-138,606;0,1854;0,1611;58;48;0,840;
14.05.2020;18:45;2354;7;0,40;20,77;0,051;-138,606;0,50;29,0;20,59;0,197;-138,606;0,1743;0,1459;54;43;0,802;
14.05.2020;18:50;2354;7;0,40;20,76;0,055;-138,606;0,50;29,0;20,50;0,293;-138,606;0,2627;0,2377;81;71;0,883;
14.05.2020;18:55;2354;7;0,40;20,76;0,054;-138,606;0,49;29,0;20,47;0,309;-138,606;0,2885;0,2554;88;76;0,859;
14.05.2020;19:00;2354;7;0,40;20,76;0,054;-138,606;0,50;29,1;20,49;0,296;-138,606;0,2726;0,2421;84;73;0,863;
14.05.2020;19:05;2354;7;0,40;20,76;0,054;-138,606;0,50;29,2;20,47;0,306;-138,605;0,2873;0,2519;89;76;0,850;
14.05.2020;19:10;2354;7;0,40;20,76;0,053;-138,606;0,49;29,2;20,55;0,242;-138,606;0,2173;0,1891;67;56;0,841;
14.05.2020;19:15;2354;7;0,40;20,77;0,050;-138,606;0,51;29,1;20,58;0,207;-138,606;0,1817;0,1567;57;47;0,832;
14.05.2020;19:20;2354;7;0,40;20,77;0,049;-138,606;0,50;29,2;20,53;0,262;-138,606;0,2406;0,2127;74;64;0,858;
14.05.2020;19:25;2354;7;0,40;20,77;0,050;-138,605;0,50;29,2;20,52;0,269;-138,606;0,2492;0,2185;77;65;0,849;
14.05.2020;19:30;2354;7;0,40;20,76;0,051;-138,606;0,50;29,2;20,56;0,230;-138,605;0,2063;0,1788;64;54;0,837;
14.05.2020;19:35;2354;7;0,40;20,77;0,051;-138,606;0,50;29,2;20,60;0,195;-138,606;0,1682;0,1439;52;43;0,824;
14.05.2020;19:40;2354;7;0,40;20,76;0,054;-138,606;0,50;29,1;20,59;0,199;-138,606;0,1670;0,1449;52;44;0,839;
14.05.2020;19:45;2354;7;0,40;20,76;0,054;-138,606;0,50;29,1;20,54;0,250;-138,606;0,2222;0,1960;68;58;0,855;
14.05.2020;19:50;2354;7;0,40;20,76;0,051;-138,605;0,50;29,2;20,49;0,297;-138,606;0,2787;0,2461;86;73;0,857;
14.05.2020;19:55;2354;7;0,40;20,77;0,050;-138,605;0,50;29,2;20,55;0,237;-138,605;0,2185;0,1866;68;56;0,822;
14.05.2020;20:00;2354;7;0,40;20,77;0,049;-138,606;0,50;29,2;20,58;0,209;-138,606;0,1854;0,1596;57;48;0,831;
14.05.2020;20:05;2354;7;0,40;20,77;0,050;-138,606;0,50;29,2;20,54;0,241;-138,606;0,2235;0,1915;69;57;0,826;
14.05.2020;20:10;2354;7;0,40;20,77;0,049;-138,605;0,49;29,2;20,51;0,285;-138,605;0,2615;0,2352;79;69;0,876;
14.05.2020;20:15;2354;7;0,40;20,76;0,052;-138,605;0,50;29,3;20,53;0,261;-138,606;0,2357;0,2082;73;63;0,857;
14.05.2020;20:20;2354;7;0,40;20,76;0,053;-138,605;0,50;29,3;20,53;0,253;-138,605;0,2308;0,1999;72;60;0,837;
14.05.2020;20:25;2354;7;0,40;20,76;0,053;-138,605;0,50;29,3;20,50;0,290;-138,605;0,2652;0,2367;81;71;0,868;
14.05.2020;20:30;2354;7;0,40;20,76;0,053;-138,605;0,50;29,3;20,48;0,301;-138,606;0,2861;0,2485;88;74;0,840;
14.05.2020;20:35;2354;7;0,40;20,76;0,055;-138,605;0,50;29,3;20,56;0,225;-138,606;0,1964;0,1699;60;51;0,835;
14.05.2020;20:40;2354;7;0,40;20,76;0,054;-138,605;0,50;29,3;20,60;0,197;-138,606;0,1657;0,1434;51;43;0,836;
14.05.2020;20:45;2354;7;0,40;20,76;0,054;-138,605;0,50;29,2;20,58;0,211;-138,605;0,1817;0,1577;56;47;0,839;
14.05.2020;20:50;2354;7;0,40;20,76;0,052;-138,605;0,50;29,2;20,56;0,230;-138,605;0,2026;0,1773;62;53;0,847;
14.05.2020;20:55;2354;7;0,40;20,77;0,051;-138,605;0,50;29,2;20,60;0,196;-138,606;0,1670;0,1454;51;43;0,842;
14.05.2020;21:00;2354;7;0,40;20,77;0,049;-138,605;0,50;29,2;20,53;0,257;-138,606;0,2357;0,2077;73;63;0,855;
14.05.2020;21:05;2354;7;0,40;20,77;0,049;-138,605;0,50;29,2;20,59;0,197;-138,606;0,1719;0,1478;53;44;0,830;
14.05.2020;21:10;2354;7;0,40;20,77;0,051;-138,605;0,49;29,2;20,60;0,199;-138,606;0,1694;0,1478;52;44;0,844;
14.05.2020;21:15;2354;7;0,40;20,77;0,050;-138,605;0,50;29,3;20,58;0,217;-138,606;0,1903;0,1670;59;50;0,850;
14.05.2020;21:20;2354;7;0,40;20,77;0,049;-138,605;0,50;29,3;20,59;0,206;-138,606;0,1731;0,1562;53;47;0,880;
14.05.2020;21:25;2354;7;0,40;20,77;0,050;-138,606;0,50;29,3;20,60;0,192;-138,605;0,1645;0,1419;51;43;0,833;
14.05.2020;21:30;2354;7;0,40;20,77;0,049;-138,606;0,50;29,3;20,55;0,246;-138,606;0,2185;0,1969;67;59;0,878;
14.05.2020;21:35;2354;7;0,40;20,77;0,051;-138,606;0,50;29,3;20,59;0,208;-138,606;0,1780;0,1572;55;47;0,856;
14.05.2020;21:40;2354;7;0,40;20,76;0,053;-138,605;0,50;29,4;20,58;0,217;-138,606;0,1854;0,1645;57;49;0,862;
14.05.2020;21:45;2354;7;0,40;20,76;0,054;-138,606;0,50;29,3;20,61;0,185;-138,605;0,1486;0,1311;46;39;0,856;
14.05.2020;21:50;2354;7;0,40;20,76;0,054;-138,606;0,50;29,3;20,62;0,177;-138,605;0,1449;0,1228;45;37;0,815;
14.05.2020;21:55;2354;7;0,40;20,76;0,054;-138,606;0,50;29,2;20,55;0,247;-138,606;0,2161;0,1925;66;57;0,866;
14.05.2020;22:00;2354;7;0,40;20,77;0,052;-138,605;0,50;29,2;20,55;0,246;-138,605;0,2149;0,1940;66;58;0,880;
14.05.2020;22:05;2354;7;0,40;20,76;0,054;-138,605;0,50;29,2;20,59;0,207;-138,606;0,1731;0,1522;53;46;0,853;
14.05.2020;22:10;2354;7;0,40;20,76;0,052;-138,606;0,50;29,2;20,58;0,215;-138,605;0,1829;0,1631;56;49;0,867;
14.05.2020;22:15;2354;7;0,40;20,77;0,049;-138,605;0,50;29,2;20,61;0,190;-138,606;0,1608;0,1410;50;42;0,849;
14.05.2020;22:20;2354;7;0,40;20,77;0,049;-138,606;0,50;29,2;20,57;0,221;-138,606;0,2014;0,1714;62;51;0,819;
14.05.2020;22:25;2354;7;0,40;20,77;0,048;-138,605;0,50;29,2;20,53;0,256;-138,606;0,2357;0,2073;73;62;0,852;
14.05.2020;22:30;2354;7;0,40;20,77;0,049;-138,606;0,50;29,2;20,56;0,235;-138,605;0,2099;0,1856;65;56;0,858;
14.05.2020;22:35;2354;7;0,40;20,77;0,050;-138,606;0,50;29,2;20,59;0,205;-138,606;0,1768;0,1552;54;46;0,851;
14.05.2020;22:40;2354;7;0,40;20,77;0,050;-138,605;0,50;29,2;20,56;0,231;-138,605;0,2087;0,1807;64;54;0,837;
14.05.2020;22:45;2354;7;0,40;20,77;0,049;-138,606;0,50;29,3;20,63;0,172;-138,605;0,1412;0,1228;44;37;0,841;
14.05.2020;22:50;2354;7;0,40;20,77;0,051;-138,606;0,50;29,3;20,62;0,177;-138,605;0,1486;0,1257;46;38;0,814;
14.05.2020;22:55;2354;7;0,40;20,76;0,052;-138,605;0,50;29,2;20,60;0,191;-138,605;0,1633;0,1390;51;42;0,819;
14.05.2020;23:00;2354;7;0,40;20,76;0,054;-138,605;0,50;29,2;20,59;0,196;-138,605;0,1682;0,1419;53;43;0,811;
14.05.2020;23:05;2354;7;0,40;20,76;0,054;-138,606;0,50;29,2;20,61;0,185;-138,605;0,1535;0,1311;48;40;0,823;
14.05.2020;23:10;2354;7;0,40;20,76;0,054;-138,605;0,50;29,2;20,58;0,210;-138,606;0,1842;0,1567;57;47;0,819;
14.05.2020;23:15;2354;7;0,40;20,76;0,052;-138,606;0,50;29,2;20,49;0,293;-138,605;0,2701;0,2406;84;72;0,866;
14.05.2020;23:20;2354;7;0,40;20,76;0,053;-138,605;0,49;29,2;20,48;0,308;-138,605;0,2848;0,2549;87;76;0,871;
14.05.2020;23:25;2354;7;0,40;20,77;0,050;-138,606;0,50;29,4;20,48;0,301;-138,605;0,2910;0,2515;90;75;0,834;
14.05.2020;23:30;2354;7;0,40;20,77;0,049;-138,605;0,50;29,3;20,58;0,209;-138,606;0,1915;0,1601;60;48;0,801;
14.05.2020;23:35;2354;7;0,40;20,77;0,048;-138,606;0,50;29,3;20,60;0,188;-138,605;0,1657;0,1395;52;42;0,808;
14.05.2020;23:40;2354;7;0,40;20,77;0,049;-138,606;0,50;29,3;20,56;0,229;-138,606;0,2063;0,1802;63;54;0,846;
14.05.2020;23:45;2354;7;0,40;20,77;0,051;-138,606;0,50;29,4;20,59;0,203;-138,605;0,1756;0,1522;55;46;0,838;
14.05.2020;23:50;2354;7;0,40;20,77;0,050;-138,606;0,50;29,4;20,59;0,196;-138,606;0,1719;0,1464;53;43;0,820;
