"";"CoV1";"Animal";"Time";"O2";"CO2";"HP";"CoV2"
"351";0,114348862160878;"6715";43,8333333333333;77;74;450,039744;0,114611747592638
"352";0,111160133945332;"6715";43,8333333333333;55;51;320,08086;0,111476521714531
"353";0,0940104679719594;"6715";44;78;72;452,371608;0,0943356654633116
"354";0,0936058151860013;"6715";44;49;44;283,283112;0,093928082191757
"355";0,09064806737628;"6715";44,3333333333333;92;84;532,799232;0,090981390938507
"356";0,0958661896896714;"6715";44,3333333333333;53;49;307,557516;0,0961087348913917
"357";0,102500649932848;"6715";44,5;77;74;450,81036;0,102854165597336
"358";0,110594421714952;"6715";44,5;59;54;342,276936;0,111032442638042
"359";0,108261935733877;"6715";44,8333333333333;80;78;469,30848;0,108709573609983
"360";0,106534250318478;"6715";44,8333333333333;50;47;290,8992;0,107028693564675
"361";0,11028900767358;"6715";45;73;70;428,365752;0,110910640522347
"362";0,114334390762924;"6715";45;49;45;283,446576;0,115123379217837
"363";0,10951829100767;"6715";45,3333333333333;72;67;417,573792;0,110254395465413
"364";0,105070857557275;"6715";45,3333333333333;56;51;322,72464;0,105894424254721
"365";0,106093967261687;"6715";45,5;80;73;461,96928;0,106929620735301
"366";0,0882339837678453;"6715";45,5;58;53;335,314704;0,0890761725843977
"367";0,0801546065986901;"6715";45,8333333333333;89;84;517,35522;0,0808561541885911
